Layer,Mean
att.key.l0,6.565945920470069
att.key.l1,6.523627878646797
att.key.l10,6.502833304413354
att.key.l11,6.50270825968287
att.key.l2,6.516683785669337
att.key.l3,6.510262611533972
att.key.l4,6.515375665564725
att.key.l5,6.499862690950573
att.key.l6,6.517969523354205
att.key.l7,6.532596711377696
att.key.l8,6.4985485272043135
att.key.l9,6.5082071229583836
att.receptance.l0,6.503781812569558
att.receptance.l1,6.5356348960049155
att.receptance.l10,6.510256316506365
att.receptance.l11,6.547747509572627
att.receptance.l2,6.522911512660759
att.receptance.l3,6.520315093191768
att.receptance.l4,6.510372616264196
att.receptance.l5,6.525387423299975
att.receptance.l6,6.509625378071783
att.receptance.l7,6.538695571599858
att.receptance.l8,6.53838103018181
att.receptance.l9,6.524040786409241
att.sigmoid.l0,6.4648999383925485
att.sigmoid.l1,6.4472028581005025
att.sigmoid.l10,6.4703437921826445
att.sigmoid.l11,6.464215923597679
att.sigmoid.l2,6.439374032863893
att.sigmoid.l3,6.426554963249221
att.sigmoid.l4,6.422871283954938
att.sigmoid.l5,6.447511459860607
att.sigmoid.l6,6.417214909498506
att.sigmoid.l7,6.466076290378895
att.sigmoid.l8,6.435868554624249
att.sigmoid.l9,6.480958703959978
att.value.l0,6.527963518071151
att.value.l1,6.530139557024916
att.value.l10,6.584633252064064
att.value.l11,6.5718135337998715
att.value.l2,6.541483318328756
att.value.l3,6.545033734105875
att.value.l4,6.5350178399011325
att.value.l5,6.564842729541582
att.value.l6,6.561480819293765
att.value.l7,6.5545817680402925
att.value.l8,6.572163574548228
att.value.l9,6.588605211069397
block.ln0,6.563807579640983
block.ln1.l0,6.476946349758761
block.ln1.l1,6.582425360530765
block.ln1.l10,6.569201607091949
block.ln1.l11,6.569989219172945
block.ln1.l2,6.58056962521963
block.ln1.l3,6.570632809878272
block.ln1.l4,6.581641025241105
block.ln1.l5,6.585129992713347
block.ln1.l6,6.5724100411159565
block.ln1.l7,6.573131097873582
block.ln1.l8,6.570821117955924
block.ln1.l9,6.579820309640157
block.ln2.l0,6.5810217850035535
block.ln2.l1,6.580915298191752
block.ln2.l10,6.588519447357762
block.ln2.l11,6.5857797075845115
block.ln2.l2,6.587358173788137
block.ln2.l3,6.597804655177327
block.ln2.l4,6.596770713045584
block.ln2.l5,6.59170327553749
block.ln2.l6,6.586531503120655
block.ln2.l7,6.596907909654751
block.ln2.l8,6.593003475811935
block.ln2.l9,6.593160353217169
ffn.key.l0,6.5836897444046585
ffn.key.l1,6.572077135565467
ffn.key.l10,6.553760203451122
ffn.key.l11,6.53836354568788
ffn.key.l2,6.548401990643918
ffn.key.l3,6.5537332626472224
ffn.key.l4,6.545653484380015
ffn.key.l5,6.54322087994723
ffn.key.l6,6.540746590702451
ffn.key.l7,6.5501470405244575
ffn.key.l8,6.550021227020816
ffn.key.l9,6.554304601194287
ffn.receptance.l0,6.587244771247545
ffn.receptance.l1,6.579783871669829
ffn.receptance.l10,6.566161963030831
ffn.receptance.l11,6.565761344675568
ffn.receptance.l2,6.5819002248569
ffn.receptance.l3,6.581210252444086
ffn.receptance.l4,6.579830988450894
ffn.receptance.l5,6.572077043833334
ffn.receptance.l6,6.583155533195788
ffn.receptance.l7,6.5754812753579435
ffn.receptance.l8,6.582156917225522
ffn.receptance.l9,6.574292988810211
ffn.sigmoid.l0,6.496182269906524
ffn.sigmoid.l1,6.431154266108964
ffn.sigmoid.l10,6.465296227575477
ffn.sigmoid.l11,6.597994176622663
ffn.sigmoid.l2,6.419728259202923
ffn.sigmoid.l3,6.443465811014851
ffn.sigmoid.l4,6.445261594607928
ffn.sigmoid.l5,6.4497077268475005
ffn.sigmoid.l6,6.464946906074061
ffn.sigmoid.l7,6.451302374469005
ffn.sigmoid.l8,6.459832796266322
ffn.sigmoid.l9,6.45884383457165
ffn.value.l0,6.607039118054617
ffn.value.l1,6.600141534299236
ffn.value.l10,6.578160689417684
ffn.value.l11,6.569178651798176
ffn.value.l2,6.586498222838557
ffn.value.l3,6.574076695781849
ffn.value.l4,6.586548290217543
ffn.value.l5,6.581925704908008
ffn.value.l6,6.584868653295439
ffn.value.l7,6.582219924496651
ffn.value.l8,6.571796731846891
ffn.value.l9,6.587985275829518
head,6.506015016508344
