Layer,Mean
att.key.l0,6.4566631185708045
att.key.l1,6.524286311939265
att.key.l10,6.501589942853208
att.key.l11,6.499585954438556
att.key.l2,6.504438360470952
att.key.l3,6.503781937768116
att.key.l4,6.511897792243402
att.key.l5,6.5037770758333435
att.key.l6,6.507676329665499
att.key.l7,6.525989809895768
att.key.l8,6.504270590737204
att.key.l9,6.509549552143069
att.receptance.l0,6.52018488560698
att.receptance.l1,6.536090023327156
att.receptance.l10,6.5358001257106375
att.receptance.l11,6.511790305151688
att.receptance.l2,6.524843308798027
att.receptance.l3,6.572900625186375
att.receptance.l4,6.499920074311505
att.receptance.l5,6.510738444132349
att.receptance.l6,6.514761879195797
att.receptance.l7,6.545360445361217
att.receptance.l8,6.541769241978456
att.receptance.l9,6.540687295744214
att.sigmoid.l0,6.475118052146548
att.sigmoid.l1,6.450621919129696
att.sigmoid.l10,6.477798829303673
att.sigmoid.l11,6.48825744177214
att.sigmoid.l2,6.442050833285168
att.sigmoid.l3,6.42354631529464
att.sigmoid.l4,6.420723462537318
att.sigmoid.l5,6.457208755313821
att.sigmoid.l6,6.426120175974536
att.sigmoid.l7,6.48586173446878
att.sigmoid.l8,6.4379066461944925
att.sigmoid.l9,6.495880812773825
att.value.l0,6.531881324316199
att.value.l1,6.543024618592167
att.value.l10,6.577212234634362
att.value.l11,6.571763741565893
att.value.l2,6.540142137109895
att.value.l3,6.537795552318892
att.value.l4,6.527125925781099
att.value.l5,6.565767142785549
att.value.l6,6.5653687387225945
att.value.l7,6.546126597830348
att.value.l8,6.565949138197643
att.value.l9,6.5890260699642065
block.ln0,6.554344116418618
block.ln1.l0,6.472715379551539
block.ln1.l1,6.575711599574587
block.ln1.l10,6.568144483975228
block.ln1.l11,6.5701916272734975
block.ln1.l2,6.587136070896193
block.ln1.l3,6.5850317095674065
block.ln1.l4,6.5836885346658205
block.ln1.l5,6.574408787071294
block.ln1.l6,6.568310530764438
block.ln1.l7,6.562702291055245
block.ln1.l8,6.5618258747590925
block.ln1.l9,6.576629672692443
block.ln2.l0,6.574977972381808
block.ln2.l1,6.582079546944549
block.ln2.l10,6.582037451596057
block.ln2.l11,6.5284555655502725
block.ln2.l2,6.591443248648859
block.ln2.l3,6.593307270702167
block.ln2.l4,6.59866773710973
block.ln2.l5,6.596920163269411
block.ln2.l6,6.590247825067774
block.ln2.l7,6.581322677330085
block.ln2.l8,6.589105553203411
block.ln2.l9,6.593684302396341
ffn.key.l0,6.581063225590908
ffn.key.l1,6.56158526778735
ffn.key.l10,6.543772875835829
ffn.key.l11,6.5342511385007676
ffn.key.l2,6.550011612235106
ffn.key.l3,6.554153119899446
ffn.key.l4,6.540674246748002
ffn.key.l5,6.5377420167371465
ffn.key.l6,6.5395014618366
ffn.key.l7,6.546195568337151
ffn.key.l8,6.554240452062408
ffn.key.l9,6.549230517164239
ffn.receptance.l0,6.582092334220761
ffn.receptance.l1,6.572950680325192
ffn.receptance.l10,6.569621325113118
ffn.receptance.l11,6.550494857012367
ffn.receptance.l2,6.57684068898171
ffn.receptance.l3,6.577496016410367
ffn.receptance.l4,6.587981453543778
ffn.receptance.l5,6.571938761064047
ffn.receptance.l6,6.570179090223912
ffn.receptance.l7,6.573456694843687
ffn.receptance.l8,6.582256728898318
ffn.receptance.l9,6.574447899605691
ffn.sigmoid.l0,6.473734545797753
ffn.sigmoid.l1,6.428774140396243
ffn.sigmoid.l10,6.456128691604142
ffn.sigmoid.l11,6.612264589067745
ffn.sigmoid.l2,6.4177411067644385
ffn.sigmoid.l3,6.443510141867105
ffn.sigmoid.l4,6.4445920543019835
ffn.sigmoid.l5,6.453428473452073
ffn.sigmoid.l6,6.461958770023342
ffn.sigmoid.l7,6.450416129632913
ffn.sigmoid.l8,6.465447883826466
ffn.sigmoid.l9,6.471181883350724
ffn.value.l0,6.593589452380989
ffn.value.l1,6.5891442807381715
ffn.value.l10,6.569686431787319
ffn.value.l11,6.571064389673563
ffn.value.l2,6.580519270020691
ffn.value.l3,6.571672833205314
ffn.value.l4,6.579089643696466
ffn.value.l5,6.572245409180408
ffn.value.l6,6.572052693374204
ffn.value.l7,6.577408959709079
ffn.value.l8,6.56213803650762
ffn.value.l9,6.569461519738026
head,6.512699382565254
