Layer,Mean
att.key.l0,6.467182567475655
att.key.l1,6.527251586166771
att.key.l10,6.531699064709286
att.key.l11,6.507243714813837
att.key.l2,6.515711910350386
att.key.l3,6.512325000315225
att.key.l4,6.514960142502125
att.key.l5,6.493292499163818
att.key.l6,6.506150670423531
att.key.l7,6.5303357738819505
att.key.l8,6.515411213628456
att.key.l9,6.515062603092337
att.receptance.l0,6.521269186764205
att.receptance.l1,6.529280388587678
att.receptance.l10,6.523340598868866
att.receptance.l11,6.501428084316283
att.receptance.l2,6.52349489167484
att.receptance.l3,6.516697148924779
att.receptance.l4,6.516906734104143
att.receptance.l5,6.523134353827708
att.receptance.l6,6.5191660240576255
att.receptance.l7,6.54900498306159
att.receptance.l8,6.547513037580475
att.receptance.l9,6.531725355349344
att.sigmoid.l0,6.46701979288657
att.sigmoid.l1,6.446982821013999
att.sigmoid.l10,6.469748866018239
att.sigmoid.l11,6.4877149016572035
att.sigmoid.l2,6.443359669077831
att.sigmoid.l3,6.426846750460696
att.sigmoid.l4,6.425669924004953
att.sigmoid.l5,6.458012268454142
att.sigmoid.l6,6.423307178480236
att.sigmoid.l7,6.471322752138249
att.sigmoid.l8,6.440867253026126
att.sigmoid.l9,6.494271894243606
att.value.l0,6.527168277340286
att.value.l1,6.540476606455408
att.value.l10,6.585512526366074
att.value.l11,6.573805541749518
att.value.l2,6.5427311714067535
att.value.l3,6.539141751755692
att.value.l4,6.529176352572304
att.value.l5,6.570661474623892
att.value.l6,6.564074286238287
att.value.l7,6.558121972869779
att.value.l8,6.5772753515820686
att.value.l9,6.583236932554943
block.ln0,6.562867533179371
block.ln1.l0,6.482095953027811
block.ln1.l1,6.572025698429194
block.ln1.l10,6.566341033533902
block.ln1.l11,6.573975819733811
block.ln1.l2,6.577600399677865
block.ln1.l3,6.573631148771738
block.ln1.l4,6.579425034889884
block.ln1.l5,6.578419507243761
block.ln1.l6,6.566159257706457
block.ln1.l7,6.574452340491878
block.ln1.l8,6.562481546883354
block.ln1.l9,6.57508671818758
block.ln2.l0,6.5844366618016
block.ln2.l1,6.588759076030087
block.ln2.l10,6.589084474073687
block.ln2.l11,6.5125866736370925
block.ln2.l2,6.588710827833453
block.ln2.l3,6.600524910543478
block.ln2.l4,6.590949320244431
block.ln2.l5,6.600540695584607
block.ln2.l6,6.5865735896304685
block.ln2.l7,6.596742506164871
block.ln2.l8,6.594407436739394
block.ln2.l9,6.588750791386765
ffn.key.l0,6.589094329843672
ffn.key.l1,6.566125022735798
ffn.key.l10,6.551085729271303
ffn.key.l11,6.538923484716853
ffn.key.l2,6.555523208067296
ffn.key.l3,6.5499567891051464
ffn.key.l4,6.551576323280423
ffn.key.l5,6.545469194292829
ffn.key.l6,6.541802197099737
ffn.key.l7,6.5484642736751715
ffn.key.l8,6.554673195597602
ffn.key.l9,6.551950871982412
ffn.receptance.l0,6.584751015935748
ffn.receptance.l1,6.577024937708241
ffn.receptance.l10,6.569142514219768
ffn.receptance.l11,6.56543017422534
ffn.receptance.l2,6.580561895254362
ffn.receptance.l3,6.586673463778418
ffn.receptance.l4,6.585283278138997
ffn.receptance.l5,6.576475831273568
ffn.receptance.l6,6.5814402761027555
ffn.receptance.l7,6.594881674021983
ffn.receptance.l8,6.576983609273232
ffn.receptance.l9,6.582200311074401
ffn.sigmoid.l0,6.492911589569341
ffn.sigmoid.l1,6.436788496023535
ffn.sigmoid.l10,6.456273187228624
ffn.sigmoid.l11,6.592185566204968
ffn.sigmoid.l2,6.416091948868998
ffn.sigmoid.l3,6.444073865540844
ffn.sigmoid.l4,6.444272925312628
ffn.sigmoid.l5,6.455085024763231
ffn.sigmoid.l6,6.465376460391921
ffn.sigmoid.l7,6.456817404265341
ffn.sigmoid.l8,6.459720834451683
ffn.sigmoid.l9,6.465787584094399
ffn.value.l0,6.605092428148267
ffn.value.l1,6.59792538112552
ffn.value.l10,6.565240163940187
ffn.value.l11,6.57135166171998
ffn.value.l2,6.588511362832247
ffn.value.l3,6.566406972043465
ffn.value.l4,6.581283284852175
ffn.value.l5,6.579957657686265
ffn.value.l6,6.581768390732712
ffn.value.l7,6.593375556481663
ffn.value.l8,6.5726755330254365
ffn.value.l9,6.5864213910353575
head,6.507179562985835
