Layer,Mean
att.key.l0,6.466168132806827
att.key.l1,6.525586156499131
att.key.l10,6.535674540445477
att.key.l11,6.507136414545583
att.key.l2,6.518335949307767
att.key.l3,6.511382050438768
att.key.l4,6.511993162154093
att.key.l5,6.503984466399188
att.key.l6,6.491784640959549
att.key.l7,6.53052509276408
att.key.l8,6.514278169318605
att.key.l9,6.516017096003675
att.receptance.l0,6.520143404570129
att.receptance.l1,6.533297241550269
att.receptance.l10,6.525768852302893
att.receptance.l11,6.5030969675309125
att.receptance.l2,6.523178875545082
att.receptance.l3,6.517863209286666
att.receptance.l4,6.514682727108635
att.receptance.l5,6.5254800214407895
att.receptance.l6,6.513915847614351
att.receptance.l7,6.552412174489768
att.receptance.l8,6.546768455327383
att.receptance.l9,6.533335940675019
att.sigmoid.l0,6.466456756883705
att.sigmoid.l1,6.444934239433085
att.sigmoid.l10,6.470316785619882
att.sigmoid.l11,6.487615993296768
att.sigmoid.l2,6.4440402368536365
att.sigmoid.l3,6.427326021343253
att.sigmoid.l4,6.424699496223737
att.sigmoid.l5,6.456043249995029
att.sigmoid.l6,6.421932612723158
att.sigmoid.l7,6.468622298173075
att.sigmoid.l8,6.439476432493055
att.sigmoid.l9,6.487412119686788
att.value.l0,6.5283621228282165
att.value.l1,6.5395559104382075
att.value.l10,6.58803254272698
att.value.l11,6.572943966306277
att.value.l2,6.543480203506869
att.value.l3,6.536465108259063
att.value.l4,6.5317722941181735
att.value.l5,6.571029202211057
att.value.l6,6.563312773337168
att.value.l7,6.552412000346479
att.value.l8,6.57636057487933
att.value.l9,6.583380737435963
block.ln0,6.561570430431848
block.ln1.l0,6.4815984867769085
block.ln1.l1,6.575860297526205
block.ln1.l10,6.565700215860019
block.ln1.l11,6.576847288370945
block.ln1.l2,6.57768745885628
block.ln1.l3,6.5744172687483795
block.ln1.l4,6.57831665902891
block.ln1.l5,6.579348513792164
block.ln1.l6,6.563654408753697
block.ln1.l7,6.570943788370876
block.ln1.l8,6.565077446397733
block.ln1.l9,6.573583509397514
block.ln2.l0,6.58277658083024
block.ln2.l1,6.588444061869984
block.ln2.l10,6.583067209235622
block.ln2.l11,6.514488933038448
block.ln2.l2,6.594098658495242
block.ln2.l3,6.600291528487463
block.ln2.l4,6.592039995093086
block.ln2.l5,6.592607158407744
block.ln2.l6,6.594417158244734
block.ln2.l7,6.593604709627304
block.ln2.l8,6.592455157062486
block.ln2.l9,6.593954369309197
ffn.key.l0,6.585844546165786
ffn.key.l1,6.566749494609173
ffn.key.l10,6.549627827166966
ffn.key.l11,6.538711947784783
ffn.key.l2,6.551751166171332
ffn.key.l3,6.552747512171271
ffn.key.l4,6.549501476913699
ffn.key.l5,6.543755296650012
ffn.key.l6,6.544639509648287
ffn.key.l7,6.54816251265559
ffn.key.l8,6.555637026616439
ffn.key.l9,6.55184226218074
ffn.receptance.l0,6.5830882949813425
ffn.receptance.l1,6.5779819071270085
ffn.receptance.l10,6.565679749467593
ffn.receptance.l11,6.5642148319224125
ffn.receptance.l2,6.580605323918754
ffn.receptance.l3,6.587087766058829
ffn.receptance.l4,6.5850595197010025
ffn.receptance.l5,6.576517824651957
ffn.receptance.l6,6.5821122121916735
ffn.receptance.l7,6.585963373647965
ffn.receptance.l8,6.580751085675667
ffn.receptance.l9,6.585264794716716
ffn.sigmoid.l0,6.490348726479187
ffn.sigmoid.l1,6.434251079106295
ffn.sigmoid.l10,6.459372961459537
ffn.sigmoid.l11,6.586005655261899
ffn.sigmoid.l2,6.416882938150214
ffn.sigmoid.l3,6.445584283615794
ffn.sigmoid.l4,6.445846973820173
ffn.sigmoid.l5,6.455560651483439
ffn.sigmoid.l6,6.468055053542312
ffn.sigmoid.l7,6.4606010497868
ffn.sigmoid.l8,6.459485539850767
ffn.sigmoid.l9,6.466049980281077
ffn.value.l0,6.6045394856249855
ffn.value.l1,6.596829952269892
ffn.value.l10,6.569682160557065
ffn.value.l11,6.560122340210803
ffn.value.l2,6.583176636698561
ffn.value.l3,6.5664969926845105
ffn.value.l4,6.58115893716156
ffn.value.l5,6.570361201312396
ffn.value.l6,6.5864916974307866
ffn.value.l7,6.593743321421479
ffn.value.l8,6.5738909300750965
ffn.value.l9,6.586053100501578
head,6.505605625208387
