Layer,Mean
att.key.l0,0.10317337460962471
att.key.l1,0.03468362035207781
att.key.l10,6.493056498172926
att.key.l11,6.502474746575539
att.key.l2,0.044838201113879504
att.key.l3,6.505854110403014
att.key.l4,6.501849038582355
att.key.l5,6.4953279605605
att.key.l6,6.50315674335863
att.key.l7,6.522343888134163
att.key.l8,6.4976292426533035
att.key.l9,6.507588973407906
att.receptance.l0,6.526623275586743
att.receptance.l1,6.550988025806865
att.receptance.l10,6.517707446392817
att.receptance.l11,6.514562811248006
att.receptance.l2,6.518492637183461
att.receptance.l3,6.513257826369078
att.receptance.l4,6.503736678417767
att.receptance.l5,6.505979489160524
att.receptance.l6,6.503079953907622
att.receptance.l7,6.540247104402864
att.receptance.l8,6.531331665685436
att.receptance.l9,6.520125928735031
att.sigmoid.l0,6.4721037185679995
att.sigmoid.l1,6.4441967272837015
att.sigmoid.l10,6.476556066231244
att.sigmoid.l11,6.481964563890427
att.sigmoid.l2,6.437334163943903
att.sigmoid.l3,6.423156847338704
att.sigmoid.l4,6.42125524621701
att.sigmoid.l5,6.443566771481719
att.sigmoid.l6,6.425315488566938
att.sigmoid.l7,6.476922058304319
att.sigmoid.l8,6.4360185710960085
att.sigmoid.l9,6.489602117943346
att.value.l0,6.524465493552976
att.value.l1,6.527392205489527
att.value.l10,6.581309071257495
att.value.l11,6.55967015269883
att.value.l2,6.540965194140152
att.value.l3,6.538160510202467
att.value.l4,6.523408738560256
att.value.l5,6.565989562712997
att.value.l6,6.564902773085326
att.value.l7,6.542811993038316
att.value.l8,6.556682927779338
att.value.l9,6.585462313250991
block.ln0,6.55127144816525
block.ln1.l0,6.4680220665525106
block.ln1.l1,6.558505957526683
block.ln1.l10,6.558795317203633
block.ln1.l11,6.568148441301087
block.ln1.l2,6.5722964985747385
block.ln1.l3,6.5724895786733875
block.ln1.l4,6.575028894628424
block.ln1.l5,6.57376229698894
block.ln1.l6,6.55998068866904
block.ln1.l7,6.564333365254632
block.ln1.l8,6.563255520456373
block.ln1.l9,6.570204682982776
block.ln2.l0,6.5660970534838645
block.ln2.l1,6.583838322784752
block.ln2.l10,6.582488791927126
block.ln2.l11,6.535845060595951
block.ln2.l2,6.576463523275312
block.ln2.l3,6.601488479313235
block.ln2.l4,6.584074235205498
block.ln2.l5,6.586689294934075
block.ln2.l6,6.587935223824922
block.ln2.l7,6.5800080806034735
block.ln2.l8,6.592626589199863
block.ln2.l9,6.588188756123076
ffn.key.l0,6.580555140647229
ffn.key.l1,6.56303386478308
ffn.key.l10,6.536691204599121
ffn.key.l11,6.527839569258888
ffn.key.l2,6.544865463872508
ffn.key.l3,6.550903402028171
ffn.key.l4,6.54145392735642
ffn.key.l5,6.541045834282227
ffn.key.l6,6.533657646981131
ffn.key.l7,6.543659366356802
ffn.key.l8,6.556725640739357
ffn.key.l9,6.542647425057505
ffn.receptance.l0,6.584551690066696
ffn.receptance.l1,6.562178513976439
ffn.receptance.l10,6.560745435276918
ffn.receptance.l11,6.555925885084649
ffn.receptance.l2,6.585169357767317
ffn.receptance.l3,6.578723033302881
ffn.receptance.l4,6.580875284187244
ffn.receptance.l5,6.579383618874869
ffn.receptance.l6,6.58166265232469
ffn.receptance.l7,6.572423542585099
ffn.receptance.l8,6.576940022624659
ffn.receptance.l9,6.581770590875003
ffn.sigmoid.l0,6.4729802196679795
ffn.sigmoid.l1,6.430952297479897
ffn.sigmoid.l10,6.454430871360979
ffn.sigmoid.l11,6.6091086414726306
ffn.sigmoid.l2,6.416561442039736
ffn.sigmoid.l3,6.439206645621594
ffn.sigmoid.l4,6.438288067143095
ffn.sigmoid.l5,6.444899575956142
ffn.sigmoid.l6,6.4541208843750395
ffn.sigmoid.l7,6.4464965084863195
ffn.sigmoid.l8,6.452695748974932
ffn.sigmoid.l9,6.4549204388971715
ffn.value.l0,6.596672620654901
ffn.value.l1,6.591613493205734
ffn.value.l10,6.576024300000759
ffn.value.l11,6.554374952086936
ffn.value.l2,6.577631570130855
ffn.value.l3,6.568162070206555
ffn.value.l4,6.5686296694642
ffn.value.l5,6.5667219027041375
ffn.value.l6,6.571766393430734
ffn.value.l7,6.58210638361046
ffn.value.l8,6.558749278992659
ffn.value.l9,6.577486099686782
head,6.510673735014462
