category,mean
att.key,0.12808212015932044
att.key,0.12761493181809236
att.key,0.13089117264846195
att.key,0.13130158880401965
att.key,0.13123223015961558
att.key,0.12632396811927624
att.key,0.12459395634291592
att.key,0.1350676051021999
att.key,0.1293351603686815
att.key,0.12296503678898807
att.key,0.1312849053514965
att.key,0.1259179156375486
att.key,0.12703487267910485
att.key,0.12632092724414257
att.key,0.12391452316466157
att.key,0.1334452145898476
att.key,0.13664037289735942
att.key,0.1293931364809058
att.key,0.12474904483555428
att.key,0.12519287143484853
att.key,0.14170682904111148
att.key,0.12460439248423559
att.key,0.12987729648840174
att.key,0.12797801875216164
att.key,0.12927668585591665
att.key,0.131235301783676
att.key,0.1281356342614424
att.key,0.12966965191137442
att.key,0.12869362787369618
att.key,0.13532917072971065
att.key,0.1288567323546561
att.key,0.13438616829492306
att.key,0.12448004542491671
att.key,0.13348561737103168
att.key,0.13191906794955258
att.key,0.13506118095950806
att.key,0.12577325036052805
att.key,0.12691828127367763
att.key,0.1255948886028032
att.key,0.12420657432912192
att.key,0.13070048062958906
att.key,0.12231649710917106
att.key,0.13786720689645085
att.key,0.1325816042386381
att.key,0.1256282350226995
att.key,0.12471447691503161
att.key,0.13024815853909744
att.key,0.13037371524522162
att.key,0.12791900175178805
att.key,0.12388427159972425
att.key,0.12597023144986771
att.key,0.12588081482651703
att.key,0.12441033728411997
att.key,0.1262374057125612
att.key,0.12500552430092438
att.key,0.13026277501068417
att.key,0.13360359677386005
att.key,0.12148490371698302
att.key,0.13035398728591063
att.key,0.12437428615069655
att.key,0.1219128813171691
att.key,0.12447482631099185
att.key,0.1235005952999422
att.key,0.12567513485474094
att.key,0.12674841463152053
att.key,0.12596879149799267
att.key,0.12432926566167131
att.key,0.12708277440232854
att.key,0.12992259043688817
att.key,0.12988254737673846
att.key,0.12479522782334929
att.key,0.12849031456898866
att.key,0.12740503175611423
att.key,0.1252090002001929
att.key,0.127158601420429
att.key,0.12344203414084554
att.key,0.1388018769710471
att.key,0.12962105954884978
att.key,0.12384157117647436
att.key,0.12244758000382269
att.key,0.12356305413808953
att.key,0.12789708727372606
att.key,0.137387453653199
att.key,0.12574827109086717
att.key,0.12620027375624676
att.key,0.1310733750506882
att.key,0.12380333234544233
att.key,0.12414793910696359
att.key,0.12358832169218822
att.key,0.12705726037981122
att.key,0.12974641592555222
att.key,0.13111628451712246
att.key,0.12406456447417308
att.key,0.1275277897089213
att.key,0.1275697245878344
att.key,0.1309717613752491
att.key,0.12898832382202968
att.key,0.12456201275846704
att.key,0.1217903233352789
att.key,0.1281232683862729
att.key,0.12697340166413834
att.key,0.13075935471913822
att.key,0.10191203563626644
att.key,0.1250832762821437
att.key,0.12895557021934423
