category,mean
att.key,0.12937099223400614
att.key,0.1235729453039985
att.key,0.12341607380932723
att.key,0.1268751292128375
att.key,0.1232286840612405
att.key,0.12393758336032537
att.key,0.12725015981006538
att.key,0.12610312625217698
att.key,0.12406632475361823
att.key,0.12254358578525225
att.key,0.13354109215385204
att.key,0.12774452789018384
att.key,0.1291240053911127
att.key,0.12713454059170257
att.key,0.12994367674740023
att.key,0.12987489783669867
att.key,0.13158189009844273
att.key,0.13117896847100058
att.key,0.12798572016296308
att.key,0.12324264343209736
att.key,0.12720555273243717
att.key,0.1301456100504225
att.key,0.1286460282918716
att.key,0.12827553936275204
att.key,0.12908631139703786
att.key,0.1217732229654883
att.key,0.12559606352638136
att.key,0.13315937640323527
att.key,0.14676290839697936
att.key,0.13141545941300514
att.key,0.12497298372807394
att.key,0.1285081882957237
att.key,0.12791964410426981
att.key,0.13088059797952306
att.key,0.1326299432686183
att.key,0.12593312783753752
att.key,0.13165337467738747
att.key,0.12798714048322182
att.key,0.12780535576770166
att.key,0.13558268804267032
att.key,0.12873811030184465
att.key,0.13755494976771365
att.key,0.12323344829585908
att.key,0.12756387158685395
att.key,0.1267990143256146
att.key,0.12646726900208877
att.key,0.13712083320743967
att.key,0.12855500541050066
att.key,0.12443235313716289
att.key,0.13028953714562042
att.key,0.12764627833946177
att.key,0.12880423685335904
att.key,0.12355009813743473
att.key,0.12719826257948041
att.key,0.12491301438995937
att.key,0.1371950546158267
att.key,0.1226309873812458
att.key,0.13298128671260898
att.key,0.12656075560118968
att.key,0.12461548159497877
att.key,0.13000741633434812
att.key,0.1225704762751812
att.key,0.1316869944012795
att.key,0.12824999319671238
att.key,0.13343534581124242
att.key,0.13009531619908243
att.key,0.1271398478415833
att.key,0.12387596639261547
att.key,0.12549906156412136
att.key,0.13844192385256746
att.key,0.12652851233044904
att.key,0.12836339842125774
att.key,0.1304104948157042
att.key,0.12417984925538944
att.key,0.13312135843939568
att.key,0.12712381064375167
att.key,0.124759261924386
att.key,0.12807590779824082
att.key,0.12473424588827792
att.key,0.13292610237792749
att.key,0.12767246921446407
att.key,0.12816824294772433
att.key,0.13176830515412594
att.key,0.12832506792100012
att.key,0.12853504246444736
att.key,0.1295054493138098
att.key,0.13284007213405927
att.key,0.1242406981569056
att.key,0.12422546531417528
att.key,0.12693585098752766
att.key,0.1235262954527226
att.key,0.1350930749163848
att.key,0.12823850458710762
att.key,0.12392439044885734
att.key,0.13698624603080026
att.key,0.12272527143332132
att.key,0.12297878788607017
att.key,0.12891587967740056
att.key,0.12798526644180586
att.key,0.1268416808726511
att.key,0.12430368231443027
att.key,0.1317447423743764
att.key,0.13099310684431964
att.key,0.12509656721483378
att.key,0.1258121640294711
att.key,0.12397496678447767
att.key,0.14317140329160924
att.key,0.1298714231026734
att.key,0.13904235656419814
att.key,0.1286326101428521
att.key,0.12645460791746252
att.key,0.1321319015511588
att.key,0.12950372852654976
att.key,0.1222589771064288
att.key,0.13570155551307103
att.key,0.12772257001750542
att.key,0.12588629993331324
att.key,0.12685322031997556
att.key,0.12392066115043046
att.key,0.12139367567358123
att.key,0.1287202483416794
att.key,0.12305672609780688
att.key,0.12380479233906115
att.key,0.12313920404500939
att.key,0.13001984252330845
att.key,0.12924166630494263
att.key,0.12551075732878
att.key,0.12595132161047354
att.key,0.12702493376167504
att.key,0.131450197491453
att.key,0.12298203481190824
att.key,0.1344656827922966
att.key,0.12898208511826278
att.key,0.12865742477737446
att.key,0.12944782385571893
att.key,0.12867100387142422
att.key,0.12624430674408682
att.key,0.13218579349499976
att.key,0.12224442375587175
att.key,0.12360787655355529
att.key,0.1267336652761817
att.key,0.12778663836046386
att.key,0.1383110708279567
att.key,0.12608175829833954
att.key,0.1286299793815796
att.key,0.12302403379339805
att.key,0.1264966167704641
att.key,0.12474721491075552
att.key,0.1412585840325099
att.key,0.12286062421675559
att.key,0.13330161754245903
att.key,0.12836079122444993
att.key,0.13206484001548754
att.key,0.12470026355618685
att.key,0.1270979795708649
att.key,0.12132929262857815
att.key,0.12930765175741443
att.key,0.13783737838832574
att.key,0.12775764089160604
att.key,0.12601625421205023
att.key,0.12245323562325756
att.key,0.1273227577809749
att.key,0.13132904265941628
att.key,0.12506101302350883
att.key,0.137267494371848
att.key,0.12818907727188558
att.key,0.12541081237169435
att.key,0.12777605902038033
att.key,0.12418301389533377
att.key,0.1312228656045946
att.key,0.12908821027943004
att.key,0.13049529845719995
att.key,0.12782427521524917
att.key,0.12918230530462205
att.key,0.12366117431748548
att.key,0.13449143752611942
att.key,0.1251716570766189
att.key,0.13208508747809658
att.key,0.12549232271028232
att.key,0.12317280703411106
att.key,0.12245780144671246
att.key,0.1253697391840626
att.key,0.1344102255913726
att.key,0.1348369574689955
att.key,0.12714072008700014
att.key,0.12214670915546294
att.key,0.12500059486730733
att.key,0.1321982443773564
att.key,0.13669330491012718
att.key,0.12414727800844079
att.key,0.12464690926738105
att.key,0.1324062440997379
att.key,0.12819686483407575
att.key,0.12714731231554147
att.key,0.13620035867478464
att.key,0.125297593278981
att.key,0.13957250205502905
att.key,0.1298666602286479
att.key,0.13272735710363565
att.key,0.13171688751853466
att.key,0.12133714221938037
att.key,0.12721429495836134
att.key,0.12952245625117392
att.key,0.12905124086714212
att.key,0.12988232395509472
att.key,0.12647011912513786
att.key,0.1299939148312085
att.key,0.1401128644813076
att.key,0.13030661507720864
att.key,0.12214843139432137
att.key,0.12474590865351949
att.key,0.12379382284288927
att.key,0.128284228452906
att.key,0.1220640636718285
att.key,0.12805589944866824
att.key,0.1365133746457387
att.key,0.12799725788746738
att.key,0.12500879086519567
att.key,0.1289254508762187
att.key,0.12829434949316434
att.key,0.12774196758650158
att.key,0.12205427142573717
att.key,0.12681675060281772
att.key,0.1259108839313081
att.key,0.12467079977397989
att.key,0.13175546700957463
att.key,0.12855936479598526
att.key,0.12297672611396772
att.key,0.1275494818451768
att.key,0.12526085276817753
att.key,0.12875847935804996
att.key,0.12876008691140545
att.key,0.12820101893751282
att.key,0.12263415761385879
att.key,0.12309538273407138
att.key,0.12891832392066946
att.key,0.12631292779672632
att.key,0.12501907022847963
att.key,0.14517834363616752
att.key,0.1261139358165813
att.key,0.1237981007329671
att.key,0.13534905185827256
att.key,0.13076513559182099
att.key,0.13055247130530728
att.key,0.12313016350322788
att.key,0.13360379477517986
att.key,0.1304150833437951
att.key,0.12811561172960206
att.key,0.12756466653997672
att.key,0.12946210178684528
att.key,0.13055177177736263
att.key,0.13860796584251553
att.key,0.12259723770591185
att.key,0.12670047142258511
att.key,0.12393813851645628
att.key,0.12716051730560915
att.key,0.12370670323793874
att.key,0.13737691907982236
att.key,0.12618749440174432
att.key,0.13265992333730875
att.key,0.12787364450756838
att.key,0.13408497532887576
att.key,0.12359532485281283
att.key,0.12765259351598277
att.key,0.12606550919019163
att.key,0.12344770455732242
att.key,0.1320781308853444
att.key,0.1284305471942866
att.key,0.1258219604395784
att.key,0.12864326887331376
att.key,0.1326336701077234
att.key,0.12867855361917657
att.key,0.1223734812067645
att.key,0.12560319543763138
att.key,0.1282593453542288
att.key,0.12204698298877761
att.key,0.12887589876170297
att.key,0.12526863716348233
att.key,0.12330288017683826
att.key,0.13204264863339862
att.key,0.12851310857383483
att.key,0.12496943922006201
att.key,0.13226227049812034
att.key,0.12430330180941028
att.key,0.13068956468319945
att.key,0.12338812317708338
att.key,0.12641796908243533
att.key,0.1284107900390027
