category,mean
att.key,0.13053918785330212
att.key,0.12630360352068046
att.key,0.1249989375704063
att.key,0.12878920150599177
att.key,0.1275622676985435
att.key,0.13117166134253835
att.key,0.1257933343143995
att.key,0.12889106714271628
att.key,0.1256633114681708
att.key,0.13879645784991512
att.key,0.13532180241259015
att.key,0.1247195268355371
att.key,0.13054187317687768
att.key,0.12583319018943004
att.key,0.12588495244425507
att.key,0.12417403153369883
att.key,0.1416691300421287
att.key,0.12872028263549315
att.key,0.12709876900089634
att.key,0.13723695758735868
att.key,0.14001887296912455
att.key,0.1258381813237968
att.key,0.13237454132340418
att.key,0.13629855109341582
att.key,0.13151751378675344
att.key,0.1255571576541321
att.key,0.12499171364709522
att.key,0.12322240861719107
att.key,0.13770554775382718
att.key,0.12655589608078
att.key,0.12977262330943853
att.key,0.12236768491958075
att.key,0.1230918097372429
att.key,0.1287461857636814
att.key,0.12597209376391783
att.key,0.13197413992023016
att.key,0.1306017215974417
att.key,0.13625986510031438
att.key,0.12617910657394793
att.key,0.13794849781577756
att.key,0.12457639926218435
att.key,0.1264286373458441
att.key,0.12487575516650429
att.key,0.12191220549640919
att.key,0.13215960273694516
att.key,0.12658717705734568
att.key,0.1323869718356544
att.key,0.12611237572167258
att.key,0.12676894360202062
att.key,0.1337114372102809
att.key,0.12858039154048168
att.key,0.13124558067802203
att.key,0.12363204147888147
att.key,0.13099397928248077
att.key,0.12565779016490547
att.key,0.13019454804512198
att.key,0.13126875036553098
att.key,0.12697497979795447
att.key,0.1241364485897632
att.key,0.1284602475306025
att.key,0.12379096891793605
att.key,0.14446242531128323
att.key,0.12492809965694053
att.key,0.1393546663512967
att.key,0.12824183179801849
att.key,0.12921589795280924
att.key,0.12572526123879504
att.key,0.1311159651541509
att.key,0.12685333723509812
att.key,0.12976204696341653
att.key,0.13778956162209702
att.key,0.1289096803133976
att.key,0.1363272927882029
att.key,0.12060860935079518
att.key,0.1223168593991561
att.key,0.13243336166617714
att.key,0.13251707962802473
att.key,0.1271525396699171
att.key,0.12458716666528595
att.key,0.1269773738109356
att.key,0.12958551734518486
att.key,0.12409762936415986
att.key,0.13100582502863212
att.key,0.12418497864388835
att.key,0.12769090783566298
att.key,0.13141627472815878
att.key,0.11631285149026355
att.key,0.12908102803453064
att.key,0.1301970741283223
att.key,0.12542279104270312
att.key,0.13615301664891166
att.key,0.12970209382973094
att.key,0.12656504604308785
att.key,0.12486358840348115
att.key,0.12602960066147964
att.key,0.1277598389118084
att.key,0.12734927359248743
att.key,0.12506083198861173
att.key,0.12560953600330396
att.key,0.1261404763732387
att.key,0.13095444302029702
att.key,0.12894667206347768
att.key,0.13306887852693763
att.key,0.132124618530775
att.key,0.1339729213845188
att.key,0.1385774555908571
att.key,0.12355304280225966
att.key,0.1250661640389066
att.key,0.12485503669353326
att.key,0.12789072046006705
att.key,0.12420038401522006
att.key,0.12751007669551545
att.key,0.13487474832979837
att.key,0.12799989505847664
att.key,0.13469553201453557
att.key,0.12615896923926118
att.key,0.12548068341929236
att.key,0.12122158686876368
att.key,0.12283144446131909
att.key,0.1320365688338445
att.key,0.129488245173849
att.key,0.1244907478950543
att.key,0.13064425967263105
att.key,0.12354091061227557
att.key,0.1238633788240781
att.key,0.12610503323364192
att.key,0.1282048994601097
att.key,0.13148016182257746
att.key,0.12995084366109405
att.key,0.12678281127956842
att.key,0.1303005047089117
att.key,0.12952208269304735
att.key,0.1317043292096195
att.key,0.129125658474786
att.key,0.12328822770168522
att.key,0.1274571342940936
att.key,0.1266028614157887
att.key,0.12457061278520129
att.key,0.1255360797562759
att.key,0.12463921887720313
att.key,0.12888792902266819
att.key,0.14300346658541807
att.key,0.1284048106219247
att.key,0.1288238049359303
att.key,0.12039592067932074
att.key,0.1308999560132291
att.key,0.12387012643098588
att.key,0.12874754274127143
att.key,0.12928044326871208
att.key,0.12662916952389922
att.key,0.12748350396323843
att.key,0.12442094950690594
att.key,0.12984445075435802
att.key,0.12855430526409822
att.key,0.13517812687206393
att.key,0.1328250841056729
att.key,0.12601605545319622
att.key,0.13111794480178995
att.key,0.12857109691077484
att.key,0.12710297004463073
att.key,0.12308694436170003
att.key,0.13173433831204273
att.key,0.1286402477063172
att.key,0.128755362576157
att.key,0.12855615825158387
att.key,0.12740767814059933
att.key,0.13517793655404123
att.key,0.12849529249401326
att.key,0.12426549377847047
att.key,0.1303246435751681
att.key,0.13143237514916395
att.key,0.1307412995031404
att.key,0.12150852531064109
att.key,0.12844773423747965
att.key,0.12381610752653743
att.key,0.13044813928358723
att.key,0.12688948329342206
att.key,0.12938468913988185
att.key,0.12822815688820574
att.key,0.12806107981114717
att.key,0.12977048944164668
att.key,0.12497993536513224
att.key,0.12661881992010549
att.key,0.13041219409286745
att.key,0.12870313868508199
att.key,0.1318866770751304
att.key,0.12793877465329329
att.key,0.12844360793018206
att.key,0.12741722772338107
att.key,0.12764327114999624
att.key,0.12744464598206612
att.key,0.1295332916052724
att.key,0.12328633662752983
att.key,0.13194970210158713
att.key,0.13003706783311453
att.key,0.12507892607793072
att.key,0.12508606338677425
att.key,0.1293787239788264
att.key,0.12111055303007373
att.key,0.12279322374763607
att.key,0.12549109684735582
att.key,0.12150456358160186
att.key,0.12767363245693433
att.key,0.12434120851858693
att.key,0.1234205536546853
att.key,0.13088785118791613
att.key,0.12591467566799389
att.key,0.124197809206894
att.key,0.12680732464342112
att.key,0.12419116001450425
att.key,0.12750532100399678
att.key,0.12495666672984271
att.key,0.12923203248451254
att.key,0.12362661795395377
att.key,0.12432681035618752
att.key,0.12868500017163167
att.key,0.12706140483015327
att.key,0.13312413430982006
att.key,0.1303001607190796
att.key,0.1226449181812575
att.key,0.13525303526615645
att.key,0.13143720410080778
att.key,0.1307809045979639
att.key,0.12978814521424883
att.key,0.12321010453393072
att.key,0.12928766299616867
att.key,0.12182357714819264
att.key,0.14404840150196688
att.key,0.12617207753307985
att.key,0.13145700839239854
att.key,0.12501110487109132
att.key,0.1293747707598677
att.key,0.13003696133549708
att.key,0.1250522926613295
att.key,0.13369116537878223
att.key,0.12393424071661209
att.key,0.12682821208065104
att.key,0.13274173789076724
att.key,0.12597356882099564
att.key,0.12742583835849658
att.key,0.13970122194598472
att.key,0.12647899727145173
att.key,0.12738014429290184
att.key,0.13812403254292954
att.key,0.12840046774341912
att.key,0.12956173493636644
att.key,0.1317164232895891
att.key,0.12725115359873562
att.key,0.12548490155809683
att.key,0.125410494088139
att.key,0.13201429020705405
att.key,0.1326803702798912
att.key,0.1255242115331083
att.key,0.12831999990978693
att.key,0.12674128941180954
att.key,0.13128977781520815
att.key,0.12817956292794408
att.key,0.12317176047504981
att.key,0.12421507622123935
att.key,0.1272973565663772
att.key,0.1331738708825688
att.key,0.13312802621162734
att.key,0.12313795183507795
att.key,0.12956264804374173
att.key,0.12696266102707765
att.key,0.12892082050812614
att.key,0.13354387960681377
att.key,0.12286317210924048
att.key,0.12778623728066604
att.key,0.12829516991167209
att.key,0.12342201950682635
att.key,0.13017590307300184
att.key,0.1276085254221446
att.key,0.12886527194165798
att.key,0.12576466295414895
att.key,0.14423956352113476
att.key,0.1293251236278134
att.key,0.1266324314002826
att.key,0.1298475791706364
att.key,0.14463969081148706
att.key,0.12570333585713808
att.key,0.12797146799622597
att.key,0.12600836669483126
att.key,0.12413942187374746
att.key,0.136484751031695
att.key,0.13389386400570313
att.key,0.1252027428738064
att.key,0.13329720363381772
att.key,0.12697828279669665
att.key,0.13164939343307608
att.key,0.12487166543167033
att.key,0.12689694259827705
att.key,0.12909305691958395
att.key,0.12846687045676752
att.key,0.1331473656483334
att.key,0.12633749747866568
att.key,0.1259874932346085
att.key,0.124882284424946
att.key,0.12592633327944142
att.key,0.12903459978686754
att.key,0.13573394807495998
att.key,0.12447271846113944
att.key,0.122758502727972
att.key,0.12227455945075032
att.key,0.12890757784805507
att.key,0.13522512774481585
att.key,0.12796493090356284
att.key,0.1279585844051316
att.key,0.12383644821788518
att.key,0.12301238936063418
att.key,0.1260660913248389
att.key,0.12361368691736446
att.key,0.12469441544026183
att.key,0.12339118037025326
att.key,0.1288896851921327
att.key,0.1304013772812575
att.key,0.12942533696682812
att.key,0.13171485383559423
att.key,0.135348031972357
att.key,0.12887943823972559
att.key,0.12964018725559504
att.key,0.1337509089518435
att.key,0.1241194446015325
att.key,0.12642132770699485
att.key,0.12646946312196214
att.key,0.126670462154175
att.key,0.12214481013225321
att.key,0.12801054389656244
att.key,0.12406901010996624
att.key,0.1252725509890206
att.key,0.12920287354153726
att.key,0.12254681678069919
att.key,0.13391549624407348
att.key,0.12830591585417184
att.key,0.12611065159893306
att.key,0.12233084530017806
att.key,0.1272038352348501
att.key,0.12962061027060975
att.key,0.1275766591828642
att.key,0.1306481659963595
att.key,0.1227771072933399
att.key,0.12410759546285131
att.key,0.12535166451939656
att.key,0.13439976869364376
att.key,0.12636321315519547
