Layer,Mean
att.key.l0,0.21944946360755047
att.key.l1,0.2753162968695235
att.key.l10,0.18334317402199057
att.key.l11,0.20385490191402064
att.key.l2,0.23978894076854845
att.key.l3,0.20754011188091562
att.key.l4,0.23010649828281676
att.key.l5,0.21942371604979094
att.key.l6,0.21114676240730815
att.key.l7,0.23583731887827725
att.key.l8,0.16769744113206372
att.key.l9,0.17041480836498357
att.receptance.l0,0.22084635819920678
att.receptance.l1,0.24633510871105696
att.receptance.l10,0.21019644813313781
att.receptance.l11,0.2141633979631743
att.receptance.l2,0.2339174095751291
att.receptance.l3,0.21634855618234805
att.receptance.l4,0.19864174555404518
att.receptance.l5,0.20162726125685884
att.receptance.l6,0.1893644559190489
att.receptance.l7,0.23932000597430933
att.receptance.l8,0.23024605393697947
att.receptance.l9,0.20305610491005227
att.sigmoid.l0,0.06290056548984166
att.sigmoid.l1,0.022905387392384034
att.sigmoid.l10,0.10719067872545122
att.sigmoid.l11,0.11251924324680304
att.sigmoid.l2,0.021956975665769693
att.sigmoid.l3,0.00615948709884151
att.sigmoid.l4,0.005674631093976102
att.sigmoid.l5,0.008770955051523695
att.sigmoid.l6,0.00550140595685606
att.sigmoid.l7,0.01824739803147232
att.sigmoid.l8,0.002416269810573097
att.sigmoid.l9,0.0372427611015372
att.value.l0,0.21622805167031198
att.value.l1,0.19102536419586175
att.value.l10,0.2474893909889088
att.value.l11,0.2258231944409823
att.value.l2,0.1904200139967813
att.value.l3,0.1938009724635629
att.value.l4,0.22223745755170954
att.value.l5,0.2271893241075256
att.value.l6,0.2224683323652385
att.value.l7,0.32472086920616494
att.value.l8,0.3135932242214621
att.value.l9,0.2870501750025839
block.ln0,0.327592882088635
block.ln1.l0,0.19401597763015913
block.ln1.l1,0.2433742117085118
block.ln1.l10,0.26380226612373847
block.ln1.l11,0.2928800062560749
block.ln1.l2,0.26018942281537644
block.ln1.l3,0.2512809432860529
block.ln1.l4,0.26609868010700577
block.ln1.l5,0.2751384374327919
block.ln1.l6,0.2538952147035887
block.ln1.l7,0.27298363209539694
block.ln1.l8,0.2621894023673329
block.ln1.l9,0.2677578246148975
block.ln2.l0,0.2906348059236197
block.ln2.l1,0.28205356394027814
block.ln2.l10,0.3105586976342268
block.ln2.l11,0.18312735081999743
block.ln2.l2,0.3044697375644335
block.ln2.l3,0.30209715225210637
block.ln2.l4,0.30166353667745255
block.ln2.l5,0.30646795542940647
block.ln2.l6,0.3079976606254465
block.ln2.l7,0.3074600192419193
block.ln2.l8,0.3076922386219706
block.ln2.l9,0.3040453348363756
ffn.key.l0,0.28057832217014494
ffn.key.l1,0.2399012974407182
ffn.key.l10,0.24205275501218484
ffn.key.l11,0.2553192610845769
ffn.key.l2,0.23255735901066127
ffn.key.l3,0.23659738696518712
ffn.key.l4,0.22998648904473507
ffn.key.l5,0.2310206505979915
ffn.key.l6,0.2519974908257875
ffn.key.l7,0.23171120593823544
ffn.key.l8,0.24576683101357438
ffn.key.l9,0.2510038444881452
ffn.receptance.l0,0.30697267433593944
ffn.receptance.l1,0.3140838455889355
ffn.receptance.l10,0.2909853400124006
ffn.receptance.l11,0.27016425187881454
ffn.receptance.l2,0.32478175062936815
ffn.receptance.l3,0.30649359994781766
ffn.receptance.l4,0.3229283819069974
ffn.receptance.l5,0.3358522231467623
ffn.receptance.l6,0.3064397668621612
ffn.receptance.l7,0.31697660227478386
ffn.receptance.l8,0.30957215875818195
ffn.receptance.l9,0.3012095819589226
ffn.sigmoid.l0,0.3046658366700877
ffn.sigmoid.l1,0.3694621485487205
ffn.sigmoid.l10,0.3703707874423099
ffn.sigmoid.l11,0.2692602862327731
ffn.sigmoid.l2,0.3968821047253833
ffn.sigmoid.l3,0.37740464210023417
ffn.sigmoid.l4,0.37696653032125127
ffn.sigmoid.l5,0.3710261563001472
ffn.sigmoid.l6,0.3673819162389433
ffn.sigmoid.l7,0.37653894405877336
ffn.sigmoid.l8,0.372936757926658
ffn.sigmoid.l9,0.36019528781269294
ffn.value.l0,0.322414677140074
ffn.value.l1,0.3361912421319573
ffn.value.l10,0.31415239269045053
ffn.value.l11,0.3582375709832702
ffn.value.l2,0.3150882932289083
ffn.value.l3,0.319873362283583
ffn.value.l4,0.30785830871274106
ffn.value.l5,0.30628160166231044
ffn.value.l6,0.3153897245074854
ffn.value.l7,0.31992480883729585
ffn.value.l8,0.3311786498801609
ffn.value.l9,0.3067320138493335
head,0.18866102024659903
