Layer,Mean
att.key.l0,0.23825538106590874
att.key.l1,0.26567021875776714
att.key.l10,0.1803153342982172
att.key.l11,0.20281137499393256
att.key.l2,0.2349693471347866
att.key.l3,0.2090731470698816
att.key.l4,0.22980973644682054
att.key.l5,0.21788180735394827
att.key.l6,0.2081991117921941
att.key.l7,0.2323387442913207
att.key.l8,0.16033629175457945
att.key.l9,0.16760652845884655
att.receptance.l0,0.227660309086471
att.receptance.l1,0.2382420653661064
att.receptance.l10,0.21300857393371225
att.receptance.l11,0.21595925620077824
att.receptance.l2,0.23233371194549976
att.receptance.l3,0.2143556172899257
att.receptance.l4,0.19641402671816044
att.receptance.l5,0.20477797940759682
att.receptance.l6,0.18980534038788233
att.receptance.l7,0.23611096387206107
att.receptance.l8,0.22768428289974596
att.receptance.l9,0.20044137374279108
att.sigmoid.l0,0.061334739793820224
att.sigmoid.l1,0.02151066285014286
att.sigmoid.l10,0.10600220611468175
att.sigmoid.l11,0.11178595588666951
att.sigmoid.l2,0.02147402967245417
att.sigmoid.l3,0.0056538715297040016
att.sigmoid.l4,0.0061613692156901115
att.sigmoid.l5,0.007415236329428215
att.sigmoid.l6,0.00498543230881993
att.sigmoid.l7,0.019563327275596003
att.sigmoid.l8,0.0015394896123459552
att.sigmoid.l9,0.04020858004048135
att.value.l0,0.21325190757348292
att.value.l1,0.18918640482284083
att.value.l10,0.24312409081697264
att.value.l11,0.2260842526683219
att.value.l2,0.1881527698088124
att.value.l3,0.1880279321511988
att.value.l4,0.22319223255801693
att.value.l5,0.22607860967915652
att.value.l6,0.22192353973752446
att.value.l7,0.3227704668448146
att.value.l8,0.31451321436598034
att.value.l9,0.28199105352211484
block.ln0,0.3168343854248157
block.ln1.l0,0.19878103424933624
block.ln1.l1,0.24586891598617486
block.ln1.l10,0.26249893907450067
block.ln1.l11,0.28913169346736867
block.ln1.l2,0.25588294045724863
block.ln1.l3,0.24662305325770795
block.ln1.l4,0.26028175514425067
block.ln1.l5,0.2649101416695959
block.ln1.l6,0.25025270457871623
block.ln1.l7,0.2717085623774411
block.ln1.l8,0.2600509379606401
block.ln1.l9,0.26496061293484086
block.ln2.l0,0.28780561895681056
block.ln2.l1,0.2807748418550396
block.ln2.l10,0.2998771163186276
block.ln2.l11,0.1882475641190425
block.ln2.l2,0.300666186537808
block.ln2.l3,0.2983140101016028
block.ln2.l4,0.3018546176175317
block.ln2.l5,0.3026922328960766
block.ln2.l6,0.30765875602494724
block.ln2.l7,0.30272445640668666
block.ln2.l8,0.30442613089688075
block.ln2.l9,0.2980923117307878
ffn.key.l0,0.27933827288186974
ffn.key.l1,0.24300019386089716
ffn.key.l10,0.2414052467884575
ffn.key.l11,0.2536123719987801
ffn.key.l2,0.23134220875531636
ffn.key.l3,0.23477817571100126
ffn.key.l4,0.2318104246966394
ffn.key.l5,0.23002154701591712
ffn.key.l6,0.24832123485690777
ffn.key.l7,0.22930298635500335
ffn.key.l8,0.24075279728548904
ffn.key.l9,0.24739148401513397
ffn.receptance.l0,0.3095147881730663
ffn.receptance.l1,0.3141411631894738
ffn.receptance.l10,0.2879606030303543
ffn.receptance.l11,0.271015091402615
ffn.receptance.l2,0.31762576245823904
ffn.receptance.l3,0.31222358760272934
ffn.receptance.l4,0.317681839632043
ffn.receptance.l5,0.3307182223263475
ffn.receptance.l6,0.3060778293316176
ffn.receptance.l7,0.3165066893016311
ffn.receptance.l8,0.3078064381727503
ffn.receptance.l9,0.2961619540870684
ffn.sigmoid.l0,0.3060047803058488
ffn.sigmoid.l1,0.3704588625755002
ffn.sigmoid.l10,0.37445436232104823
ffn.sigmoid.l11,0.2682093471865557
ffn.sigmoid.l2,0.392022939550117
ffn.sigmoid.l3,0.3720660885694642
ffn.sigmoid.l4,0.3710158904216993
ffn.sigmoid.l5,0.3700876719309776
ffn.sigmoid.l6,0.36449018669554006
ffn.sigmoid.l7,0.3827456514805998
ffn.sigmoid.l8,0.3675590895263611
ffn.sigmoid.l9,0.3533716970642783
ffn.value.l0,0.3176568808951469
ffn.value.l1,0.3363895212705189
ffn.value.l10,0.31916009236277826
ffn.value.l11,0.3662190066524769
ffn.value.l2,0.31523245055944515
ffn.value.l3,0.30872379535892025
ffn.value.l4,0.30791426433108726
ffn.value.l5,0.3060867844590791
ffn.value.l6,0.3158381641007199
ffn.value.l7,0.3154502018235736
ffn.value.l8,0.327127399636184
ffn.value.l9,0.305453552560707
head,0.18283175059485512
