Layer,Mean
att.key.l0,29.398883228555032
att.key.l1,29.3558253303388
att.key.l10,29.373190060043342
att.key.l11,29.368311562831963
att.key.l2,29.36065936394714
att.key.l3,29.367029350602753
att.key.l4,29.36827989985078
att.key.l5,29.372628248450052
att.key.l6,29.36868941349967
att.key.l7,29.35889276261285
att.key.l8,29.37068162178208
att.key.l9,29.36570112570999
att.receptance.l0,29.355601223569096
att.receptance.l1,29.34333685137179
att.receptance.l10,29.360682069838507
att.receptance.l11,29.36263457932992
att.receptance.l2,29.36056886251609
att.receptance.l3,29.362809042109777
att.receptance.l4,29.368214564430065
att.receptance.l5,29.366459393571148
att.receptance.l6,29.368394375463705
att.receptance.l7,29.349265435199417
att.receptance.l8,29.354151910832964
att.receptance.l9,29.359717688757325
att.sigmoid.l0,29.38393871702225
att.sigmoid.l1,29.39803625647805
att.sigmoid.l10,29.382910814553934
att.sigmoid.l11,29.37957672196207
att.sigmoid.l2,29.401992384169745
att.sigmoid.l3,29.409272008512342
att.sigmoid.l4,29.410412483053545
att.sigmoid.l5,29.399210735916977
att.sigmoid.l6,29.408400296968182
att.sigmoid.l7,29.382359723351204
att.sigmoid.l8,29.40279377160196
att.sigmoid.l9,29.37620176347491
att.value.l0,29.357636490924232
att.value.l1,29.356011498285728
att.value.l10,29.3281198790316
att.value.l11,29.338719880080802
att.value.l2,29.348770269277754
att.value.l3,29.351050744488564
att.value.l4,29.358315070152944
att.value.l5,29.335285281181967
att.value.l6,29.336695390426655
att.value.l7,29.34832557196386
att.value.l8,29.340220272272248
att.value.l9,29.325123124382994
block.ln0,29.343860667580184
block.ln1.l0,29.38743556606237
block.ln1.l1,29.340298017261404
block.ln1.l10,29.33903191346543
block.ln1.l11,29.33491513198415
block.ln1.l2,29.332217459223198
block.ln1.l3,29.333439057030304
block.ln1.l4,29.33232024832979
block.ln1.l5,29.332973411207206
block.ln1.l6,29.33992923223168
block.ln1.l7,29.337732637564567
block.ln1.l8,29.337635781669253
block.ln1.l9,29.333833602606262
block.ln2.l0,29.33588186187947
block.ln2.l1,29.32782617820514
block.ln2.l10,29.327438163191914
block.ln2.l11,29.35160465363741
block.ln2.l2,29.330528437885533
block.ln2.l3,29.318895753129738
block.ln2.l4,29.326010067974142
block.ln2.l5,29.325303164063588
block.ln2.l6,29.3256056878418
block.ln2.l7,29.32820559538421
block.ln2.l8,29.32349656098997
block.ln2.l9,29.324257584145915
ffn.key.l0,29.33028270300312
ffn.key.l1,29.338222315998433
ffn.key.l10,29.351790255375736
ffn.key.l11,29.356375147788782
ffn.key.l2,29.34649916370262
ffn.key.l3,29.3443310934004
ffn.key.l4,29.34956385885135
ffn.key.l5,29.34897191695572
ffn.key.l6,29.35355112905383
ffn.key.l7,29.34754165470748
ffn.key.l8,29.34162232967725
ffn.key.l9,29.347570272998457
ffn.receptance.l0,29.327593315183154
ffn.receptance.l1,29.338564944779744
ffn.receptance.l10,29.33931950808609
ffn.receptance.l11,29.341051744406684
ffn.receptance.l2,29.327091636208507
ffn.receptance.l3,29.33039738638281
ffn.receptance.l4,29.327793846079047
ffn.receptance.l5,29.329697590061148
ffn.receptance.l6,29.32786571559185
ffn.receptance.l7,29.333513488518065
ffn.receptance.l8,29.330109161473718
ffn.receptance.l9,29.329396080277704
ffn.sigmoid.l0,29.3843533919722
ffn.sigmoid.l1,29.405632716081055
ffn.sigmoid.l10,29.393318330546276
ffn.sigmoid.l11,29.313931896738893
ffn.sigmoid.l2,29.412777700892082
ffn.sigmoid.l3,29.40053221527528
ffn.sigmoid.l4,29.401221880129516
ffn.sigmoid.l5,29.398077447334032
ffn.sigmoid.l6,29.393219271872766
ffn.sigmoid.l7,29.397880834212668
ffn.sigmoid.l8,29.39395677748585
ffn.sigmoid.l9,29.392721963068485
ffn.value.l0,29.320478110974296
ffn.value.l1,29.3229533526211
ffn.value.l10,29.330584162498763
ffn.value.l11,29.341641419858558
ffn.value.l2,29.330978455998533
ffn.value.l3,29.3339125951352
ffn.value.l4,29.334661834113092
ffn.value.l5,29.33457279380805
ffn.value.l6,29.332495983655082
ffn.value.l7,29.32938307133419
ffn.value.l8,29.340296369448836
ffn.value.l9,29.330387948569854
head,29.36438866262837
quant,29.335231862938144
