Layer,Mean
att.key.l0,29.39146194551955
att.key.l1,29.358709898293043
att.key.l10,29.370805514882658
att.key.l11,29.370472787514057
att.key.l2,29.368580667327155
att.key.l3,29.367018961080742
att.key.l4,29.36397985946692
att.key.l5,29.367932088920146
att.key.l6,29.363682020279867
att.key.l7,29.35565582621616
att.key.l8,29.366605085688903
att.key.l9,29.366547482167125
att.receptance.l0,29.35965656312412
att.receptance.l1,29.349626107974768
att.receptance.l10,29.357581408071912
att.receptance.l11,29.367813817059076
att.receptance.l2,29.355850481347314
att.receptance.l3,29.336268257119055
att.receptance.l4,29.36777363748605
att.receptance.l5,29.359895112120356
att.receptance.l6,29.366537943153087
att.receptance.l7,29.349642869164924
att.receptance.l8,29.350102893748517
att.receptance.l9,29.359553216891253
att.sigmoid.l0,29.38355724272171
att.sigmoid.l1,29.396234054921965
att.sigmoid.l10,29.380566915786385
att.sigmoid.l11,29.3794342333461
att.sigmoid.l2,29.399724132772885
att.sigmoid.l3,29.408768064648715
att.sigmoid.l4,29.411393604184507
att.sigmoid.l5,29.39475937361627
att.sigmoid.l6,29.408692674524104
att.sigmoid.l7,29.376492085096015
att.sigmoid.l8,29.404553734187925
att.sigmoid.l9,29.381030185451134
att.value.l0,29.35506015484188
att.value.l1,29.3482481260464
att.value.l10,29.333333497201682
att.value.l11,29.335876791787854
att.value.l2,29.348547698819853
att.value.l3,29.349690071266807
att.value.l4,29.35541947891778
att.value.l5,29.335981845303436
att.value.l6,29.338650451075466
att.value.l7,29.345586842163303
att.value.l8,29.337814593709947
att.value.l9,29.3272811711486
block.ln0,29.340432189234065
block.ln1.l0,29.38304028357845
block.ln1.l1,29.332580827150803
block.ln1.l10,29.333441398785723
block.ln1.l11,29.334726919906647
block.ln1.l2,29.328668860595414
block.ln1.l3,29.330625184211243
block.ln1.l4,29.3267300883742
block.ln1.l5,29.32931882415072
block.ln1.l6,29.33521145504766
block.ln1.l7,29.33661471230901
block.ln1.l8,29.337649575305665
block.ln1.l9,29.332646447584693
block.ln2.l0,29.33036859532474
block.ln2.l1,29.327945888476794
block.ln2.l10,29.327034475633724
block.ln2.l11,29.354115844744427
block.ln2.l2,29.31940088350268
block.ln2.l3,29.320540925725567
block.ln2.l4,29.322356111206105
block.ln2.l5,29.31891993383913
block.ln2.l6,29.322918386726595
block.ln2.l7,29.32525865562569
block.ln2.l8,29.325929758561
block.ln2.l9,29.323569679122887
ffn.key.l0,29.328255751769664
ffn.key.l1,29.338360279278533
ffn.key.l10,29.34911742289917
ffn.key.l11,29.352703895563934
ffn.key.l2,29.343844197581628
ffn.key.l3,29.34295856685414
ffn.key.l4,29.349311583508825
ffn.key.l5,29.35017730616975
ffn.key.l6,29.350625463188294
ffn.key.l7,29.347122586319312
ffn.key.l8,29.342686017372852
ffn.key.l9,29.343805582997437
ffn.receptance.l0,29.32657660654443
ffn.receptance.l1,29.330861489123787
ffn.receptance.l10,29.332486485946546
ffn.receptance.l11,29.34423058705072
ffn.receptance.l2,29.328338513838702
ffn.receptance.l3,29.329245339762338
ffn.receptance.l4,29.32609246706652
ffn.receptance.l5,29.33318689712942
ffn.receptance.l6,29.332601870882694
ffn.receptance.l7,29.331798428968085
ffn.receptance.l8,29.3277607531147
ffn.receptance.l9,29.331002041805494
ffn.sigmoid.l0,29.381045513262194
ffn.sigmoid.l1,29.406735928928118
ffn.sigmoid.l10,29.392566662592273
ffn.sigmoid.l11,29.311821096851137
ffn.sigmoid.l2,29.411484516136312
ffn.sigmoid.l3,29.399878101769136
ffn.sigmoid.l4,29.398229739358943
ffn.sigmoid.l5,29.39436768573189
ffn.sigmoid.l6,29.390489709932712
ffn.sigmoid.l7,29.396070530113594
ffn.sigmoid.l8,29.388149298527036
ffn.sigmoid.l9,29.38530431279436
ffn.value.l0,29.32182320621888
ffn.value.l1,29.325036328161655
ffn.value.l10,29.332038483270296
ffn.value.l11,29.33602134730414
ffn.value.l2,29.328877617091603
ffn.value.l3,29.335340089472155
ffn.value.l4,29.331487828015653
ffn.value.l5,29.333066818153252
ffn.value.l6,29.331234530144588
ffn.value.l7,29.330554485546703
ffn.value.l8,29.336659839078575
ffn.value.l9,29.33468231379702
head,29.363325956660315
quant,29.328478742650773
