Layer,Mean
att.key.l0,29.33595241254335
att.key.l1,29.357276312810995
att.key.l10,29.36970369316228
att.key.l11,29.36967797881961
att.key.l2,29.361018644268512
att.key.l3,29.365097680050933
att.key.l4,29.359291081007726
att.key.l5,29.369883617294885
att.key.l6,29.36094663469815
att.key.l7,29.35261253932438
att.key.l8,29.370067016255025
att.key.l9,29.366847297934445
att.receptance.l0,29.367731191768787
att.receptance.l1,29.353165155602493
att.receptance.l10,29.36432718859408
att.receptance.l11,29.345939466270192
att.receptance.l2,29.358247305756112
att.receptance.l3,29.35805080328468
att.receptance.l4,29.363821396134934
att.receptance.l5,29.356946593893696
att.receptance.l6,29.365269922672425
att.receptance.l7,29.350783345907384
att.receptance.l8,29.350233912314252
att.receptance.l9,29.3570629718444
att.sigmoid.l0,29.38764470068125
att.sigmoid.l1,29.397035773309373
att.sigmoid.l10,29.384189459428995
att.sigmoid.l11,29.38772066152154
att.sigmoid.l2,29.401522545981265
att.sigmoid.l3,29.407497816369997
att.sigmoid.l4,29.409164783259328
att.sigmoid.l5,29.39673126481362
att.sigmoid.l6,29.41237903647955
att.sigmoid.l7,29.387399846851196
att.sigmoid.l8,29.40337270913786
att.sigmoid.l9,29.37978578252294
att.value.l0,29.356027597636643
att.value.l1,29.354777256710268
att.value.l10,29.327535604540802
att.value.l11,29.333350744685436
att.value.l2,29.348138397735777
att.value.l3,29.347448902346727
att.value.l4,29.352219824292746
att.value.l5,29.337912318703303
att.value.l6,29.339000482660555
att.value.l7,29.342764931026508
att.value.l8,29.331830270863293
att.value.l9,29.32593160208354
block.ln0,29.33680109031282
block.ln1.l0,29.381978638982073
block.ln1.l1,29.325608387850696
block.ln1.l10,29.332834727926294
block.ln1.l11,29.333714364689225
block.ln1.l2,29.327999399494274
block.ln1.l3,29.333491321876707
block.ln1.l4,29.328117592928596
block.ln1.l5,29.327015289404752
block.ln1.l6,29.33296310429621
block.ln1.l7,29.332430347793956
block.ln1.l8,29.333850773398485
block.ln1.l9,29.33099250524049
block.ln2.l0,29.32820783701888
block.ln2.l1,29.33033450934583
block.ln2.l10,29.3243770094044
block.ln2.l11,29.32564574457864
block.ln2.l2,29.326548392512517
block.ln2.l3,29.319816521174747
block.ln2.l4,29.32145578398855
block.ln2.l5,29.324743994666125
block.ln2.l6,29.326529713965282
block.ln2.l7,29.321210592699327
block.ln2.l8,29.319935788499418
block.ln2.l9,29.322146658606414
ffn.key.l0,29.32839891803029
ffn.key.l1,29.33411760571369
ffn.key.l10,29.341659549548023
ffn.key.l11,29.349185769760386
ffn.key.l2,29.34347457073152
ffn.key.l3,29.343937477892045
ffn.key.l4,29.34671187887929
ffn.key.l5,29.347509195767305
ffn.key.l6,29.349556650490374
ffn.key.l7,29.34522184456949
ffn.key.l8,29.343774432451863
ffn.key.l9,29.341812376083794
ffn.receptance.l0,29.324884404841253
ffn.receptance.l1,29.32928100420938
ffn.receptance.l10,29.335251049167116
ffn.receptance.l11,29.33564867253881
ffn.receptance.l2,29.328969478506494
ffn.receptance.l3,29.32883182117712
ffn.receptance.l4,29.32898826662333
ffn.receptance.l5,29.332349015958627
ffn.receptance.l6,29.32776695735875
ffn.receptance.l7,29.329729366141294
ffn.receptance.l8,29.32687609246372
ffn.receptance.l9,29.33121960098703
ffn.sigmoid.l0,29.370642874641245
ffn.sigmoid.l1,29.405685069516853
ffn.sigmoid.l10,29.386925040647835
ffn.sigmoid.l11,29.32054239211617
ffn.sigmoid.l2,29.410927077162423
ffn.sigmoid.l3,29.39933056806476
ffn.sigmoid.l4,29.39832729380679
ffn.sigmoid.l5,29.397919138406507
ffn.sigmoid.l6,29.3875116184041
ffn.sigmoid.l7,29.394133137121187
ffn.sigmoid.l8,29.390330078142608
ffn.sigmoid.l9,29.390928829761645
ffn.value.l0,29.315246309038645
ffn.value.l1,29.3189323269
ffn.value.l10,29.33042222080989
ffn.value.l11,29.335102782037314
ffn.value.l2,29.326046056290835
ffn.value.l3,29.332649381793516
ffn.value.l4,29.32638876317144
ffn.value.l5,29.328569144674873
ffn.value.l6,29.326731282710597
ffn.value.l7,29.32694663911393
ffn.value.l8,29.33381448464139
ffn.value.l9,29.327244966082834
head,29.366678769691013
quant,29.322158175222153
