Layer,Mean
att.key.l0,29.385918362275465
att.key.l1,29.35599248325717
att.key.l10,29.351300428843246
att.key.l11,29.36533090579904
att.key.l2,29.360964019790416
att.key.l3,29.36417705804186
att.key.l4,29.36440430819286
att.key.l5,29.37357690067895
att.key.l6,29.37499108318296
att.key.l7,29.354007181241823
att.key.l8,29.362099448135268
att.key.l9,29.36268278879327
att.receptance.l0,29.359253332859833
att.receptance.l1,29.35302205349861
att.receptance.l10,29.35774862680535
att.receptance.l11,29.367940094300906
att.receptance.l2,29.358841480618356
att.receptance.l3,29.36099982165575
att.receptance.l4,29.36257833507818
att.receptance.l5,29.35814567559991
att.receptance.l6,29.362216771816637
att.receptance.l7,29.34376292579088
att.receptance.l8,29.34409938712192
att.receptance.l9,29.355000857303974
att.sigmoid.l0,29.386765648526012
att.sigmoid.l1,29.39778798103819
att.sigmoid.l10,29.384456608172844
att.sigmoid.l11,29.378757025981088
att.sigmoid.l2,29.39875757380095
att.sigmoid.l3,29.407090594497458
att.sigmoid.l4,29.408204824514346
att.sigmoid.l5,29.392760857455006
att.sigmoid.l6,29.410601317777893
att.sigmoid.l7,29.38156164088781
att.sigmoid.l8,29.40089796348181
att.sigmoid.l9,29.37374778381447
att.value.l0,29.354967041277522
att.value.l1,29.3503171002838
att.value.l10,29.32452069379903
att.value.l11,29.331872073739323
att.value.l2,29.34786721617304
att.value.l3,29.351098278173712
att.value.l4,29.35365647740787
att.value.l5,29.334575323985245
att.value.l6,29.338270822045388
att.value.l7,29.343164798481894
att.value.l8,29.332896912389128
att.value.l9,29.32730549436458
block.ln0,29.338803892968432
block.ln1.l0,29.379975978833045
block.ln1.l1,29.330647106490034
block.ln1.l10,29.336373561342118
block.ln1.l11,29.329567793156922
block.ln1.l2,29.32979248133297
block.ln1.l3,29.332633345153724
block.ln1.l4,29.330114774344704
block.ln1.l5,29.330034277590112
block.ln1.l6,29.33645005663085
block.ln1.l7,29.333296740988033
block.ln1.l8,29.337414289285956
block.ln1.l9,29.333283089858202
block.ln2.l0,29.327125796429897
block.ln2.l1,29.324997370250134
block.ln2.l10,29.32696411034657
block.ln2.l11,29.36287514484323
block.ln2.l2,29.32267423328679
block.ln2.l3,29.318971368502858
block.ln2.l4,29.323545252256793
block.ln2.l5,29.323380813327706
block.ln2.l6,29.322718111436256
block.ln2.l7,29.320884364036797
block.ln2.l8,29.322255105359954
block.ln2.l9,29.322162063589047
ffn.key.l0,29.3264968823196
ffn.key.l1,29.336101757504085
ffn.key.l10,29.34497092411475
ffn.key.l11,29.350541316606314
ffn.key.l2,29.34224267258934
ffn.key.l3,29.343780737091564
ffn.key.l4,29.34595629428365
ffn.key.l5,29.347728911759287
ffn.key.l6,29.348379110118376
ffn.key.l7,29.34562941514318
ffn.key.l8,29.341130869101107
ffn.key.l9,29.34339849308952
ffn.receptance.l0,29.326932919720004
ffn.receptance.l1,29.33026094826592
ffn.receptance.l10,29.33691947772189
ffn.receptance.l11,29.336800653344216
ffn.receptance.l2,29.329325467812414
ffn.receptance.l3,29.325586132908324
ffn.receptance.l4,29.32579929251186
ffn.receptance.l5,29.331666390429188
ffn.receptance.l6,29.327545209369912
ffn.receptance.l7,29.326614979002375
ffn.receptance.l8,29.328461827464093
ffn.receptance.l9,29.3283700343133
ffn.sigmoid.l0,29.373752749103204
ffn.sigmoid.l1,29.403138764030356
ffn.sigmoid.l10,29.391208466285423
ffn.sigmoid.l11,29.324999564600905
ffn.sigmoid.l2,29.412778949512187
ffn.sigmoid.l3,29.397938324635486
ffn.sigmoid.l4,29.399228500939945
ffn.sigmoid.l5,29.392663592730074
ffn.sigmoid.l6,29.387866540452986
ffn.sigmoid.l7,29.39076626376271
ffn.sigmoid.l8,29.39001459580871
ffn.sigmoid.l9,29.388515885676625
ffn.value.l0,29.31703547973611
ffn.value.l1,29.319194025814923
ffn.value.l10,29.3331068821783
ffn.value.l11,29.338385088911238
ffn.value.l2,29.325300705679847
ffn.value.l3,29.337353790411836
ffn.value.l4,29.32944859409636
ffn.value.l5,29.33219162580318
ffn.value.l6,29.32745165638792
ffn.value.l7,29.32277537566115
ffn.value.l8,29.3320908367061
ffn.value.l9,29.325587168308715
head,29.366680237240118
quant,29.331569858403515
