Layer,Mean
att.key.l0,1.8371382645693302
att.key.l1,2.0246934257208755
att.key.l10,1.499946737557643
att.key.l11,1.6265027546949848
att.key.l2,1.8508857220206512
att.key.l3,1.7274514743591503
att.key.l4,1.7673378848728323
att.key.l5,1.7111928966890841
att.key.l6,1.5754992682710478
att.key.l7,1.8171265371525063
att.key.l8,1.4712686253774425
att.key.l9,1.5384878185663384
att.receptance.l0,1.787066202051504
att.receptance.l1,1.827583806123432
att.receptance.l10,1.7144492187144937
att.receptance.l11,1.7185548304004712
att.receptance.l2,1.7810635885727641
att.receptance.l3,1.7051579413454145
att.receptance.l4,1.648808537582153
att.receptance.l5,1.6706095834455141
att.receptance.l6,1.6452536274337095
att.receptance.l7,1.8584437578293274
att.receptance.l8,1.800109496688621
att.receptance.l9,1.7209336825321406
att.sigmoid.l0,0.6482955253569328
att.sigmoid.l1,0.300944078556741
att.sigmoid.l10,1.0069642918170587
att.sigmoid.l11,1.0715644808946212
att.sigmoid.l2,0.3983034063734517
att.sigmoid.l3,0.24933067791814179
att.sigmoid.l4,0.33012209555119726
att.sigmoid.l5,0.4341475012091907
att.sigmoid.l6,0.3303463544181629
att.sigmoid.l7,0.3734864749544113
att.sigmoid.l8,0.1367304283681525
att.sigmoid.l9,0.5923100457503154
att.value.l0,1.7776020823445442
att.value.l1,1.5924927677568135
att.value.l10,1.9149478628626708
att.value.l11,1.8249510920859304
att.value.l2,1.6151486978209428
att.value.l3,1.635741267012077
att.value.l4,1.7108665346687149
att.value.l5,1.7910019963429438
att.value.l6,1.7802983560470695
att.value.l7,2.1546267295355737
att.value.l8,2.1394130951831603
att.value.l9,2.020978959937071
block.ln0,2.1315577922892697
block.ln1.l0,1.7622991901461258
block.ln1.l1,1.8866157647959725
block.ln1.l10,2.007891212211306
block.ln1.l11,2.068383452962429
block.ln1.l2,1.9350877533086674
block.ln1.l3,1.9259833612277284
block.ln1.l4,2.0210141275426543
block.ln1.l5,1.9963503475692328
block.ln1.l6,1.9578733092657294
block.ln1.l7,2.033344013418415
block.ln1.l8,1.9946395873815712
block.ln1.l9,2.0235904019368314
block.ln2.l0,2.066525999740927
block.ln2.l1,2.0350956654952466
block.ln2.l10,2.117830781000247
block.ln2.l11,1.7074548966719016
block.ln2.l2,2.1173129592751287
block.ln2.l3,2.1217207820037642
block.ln2.l4,2.1323384925510998
block.ln2.l5,2.1489087071934976
block.ln2.l6,2.14115510911403
block.ln2.l7,2.13319047643058
block.ln2.l8,2.1364501654708605
block.ln2.l9,2.121498775331437
ffn.key.l0,2.0320632404770205
ffn.key.l1,1.8958889814525284
ffn.key.l10,1.913994462799052
ffn.key.l11,1.9148395969263052
ffn.key.l2,1.839754766299653
ffn.key.l3,1.8497124752052894
ffn.key.l4,1.8298825984375213
ffn.key.l5,1.8214750316197417
ffn.key.l6,1.8735487327219527
ffn.key.l7,1.845207587824376
ffn.key.l8,1.86815065973102
ffn.key.l9,1.8928213186791447
ffn.receptance.l0,2.1519888385471106
ffn.receptance.l1,2.1755487440028225
ffn.receptance.l10,2.0832427826297937
ffn.receptance.l11,2.0284422063577288
ffn.receptance.l2,2.1937208967317567
ffn.receptance.l3,2.1700055985500297
ffn.receptance.l4,2.1839255665390276
ffn.receptance.l5,2.1950525295995433
ffn.receptance.l6,2.1419859655685305
ffn.receptance.l7,2.1814782336629066
ffn.receptance.l8,2.167610603358093
ffn.receptance.l9,2.126830011271037
ffn.sigmoid.l0,2.138018305360738
ffn.sigmoid.l1,2.3893164203344823
ffn.sigmoid.l10,2.321319370417564
ffn.sigmoid.l11,2.131026310575726
ffn.sigmoid.l2,2.460505949097271
ffn.sigmoid.l3,2.3852191326725136
ffn.sigmoid.l4,2.384009942180652
ffn.sigmoid.l5,2.35417758150145
ffn.sigmoid.l6,2.2640802782648866
ffn.sigmoid.l7,2.2978546638855986
ffn.sigmoid.l8,2.2939785525990692
ffn.sigmoid.l9,2.29095423611184
ffn.value.l0,2.1892398248054055
ffn.value.l1,2.2331770843182746
ffn.value.l10,2.2277112720172525
ffn.value.l11,2.3448490590993667
ffn.value.l2,2.180589418153133
ffn.value.l3,2.172009196450166
ffn.value.l4,2.18367007581908
ffn.value.l5,2.1707810874844955
ffn.value.l6,2.1855275000468493
ffn.value.l7,2.2080293637728095
ffn.value.l8,2.2460362306666712
ffn.value.l9,2.1509230638996146
head,1.576682070941032
quant,2.2657390272083906
