Layer,Mean
att.key.l0,1.799112779690389
att.key.l1,2.0428654578755254
att.key.l10,1.5292184977379986
att.key.l11,1.6279795056140844
att.key.l2,1.881771929253019
att.key.l3,1.7124801395704743
att.key.l4,1.757331380660449
att.key.l5,1.7167901114120732
att.key.l6,1.594308724342816
att.key.l7,1.8247572320031555
att.key.l8,1.492178099185722
att.key.l9,1.5532811583523636
att.receptance.l0,1.7972509959339693
att.receptance.l1,1.8257513745932687
att.receptance.l10,1.728961877432942
att.receptance.l11,1.7297816409419233
att.receptance.l2,1.7628562964167678
att.receptance.l3,1.685789053621929
att.receptance.l4,1.6382249774642872
att.receptance.l5,1.6634054331260544
att.receptance.l6,1.6330033497027554
att.receptance.l7,1.8640604956840419
att.receptance.l8,1.800671512383274
att.receptance.l9,1.7038477430483112
att.sigmoid.l0,0.6677077691799435
att.sigmoid.l1,0.2954980706295555
att.sigmoid.l10,1.040448606702386
att.sigmoid.l11,1.1134424023143987
att.sigmoid.l2,0.3860133395289955
att.sigmoid.l3,0.23906797267201238
att.sigmoid.l4,0.3211715457877669
att.sigmoid.l5,0.43193402663065333
att.sigmoid.l6,0.3314785671947154
att.sigmoid.l7,0.36903732744674517
att.sigmoid.l8,0.13947325020173365
att.sigmoid.l9,0.5996122986081467
att.value.l0,1.7877886809347316
att.value.l1,1.6001166677339766
att.value.l10,1.916103935284171
att.value.l11,1.8212954516368385
att.value.l2,1.6250920274502239
att.value.l3,1.6354247432511275
att.value.l4,1.7163663667268978
att.value.l5,1.7960939641719909
att.value.l6,1.788349230323562
att.value.l7,2.1599105191067256
att.value.l8,2.157046514455963
att.value.l9,2.0316451510270004
block.ln0,2.1423917481178267
block.ln1.l0,1.765999921093341
block.ln1.l1,1.8983243475367144
block.ln1.l10,1.9970033265607017
block.ln1.l11,2.0764916056765834
block.ln1.l2,1.9596666317742786
block.ln1.l3,1.938008786532378
block.ln1.l4,2.0255853269083763
block.ln1.l5,2.008610366405226
block.ln1.l6,1.967249006738779
block.ln1.l7,2.029083798934603
block.ln1.l8,1.9891620732845758
block.ln1.l9,2.0254252921504468
block.ln2.l0,2.0799439186854296
block.ln2.l1,2.0505529155201567
block.ln2.l10,2.134816243884432
block.ln2.l11,1.6773781917115744
block.ln2.l2,2.1192857571494605
block.ln2.l3,2.128767293781588
block.ln2.l4,2.137395091035335
block.ln2.l5,2.1440652466404706
block.ln2.l6,2.146241299843825
block.ln2.l7,2.141687639868326
block.ln2.l8,2.1509350211032943
block.ln2.l9,2.1366239248850873
ffn.key.l0,2.037560398869363
ffn.key.l1,1.898497254100621
ffn.key.l10,1.915963061368578
ffn.key.l11,1.909298278618321
ffn.key.l2,1.8360964753429698
ffn.key.l3,1.8426114107790958
ffn.key.l4,1.8240937167654547
ffn.key.l5,1.810513466755537
ffn.key.l6,1.8734214941547946
ffn.key.l7,1.838036313469835
ffn.key.l8,1.8663451597712244
ffn.key.l9,1.8981734884719532
ffn.receptance.l0,2.1514078211459506
ffn.receptance.l1,2.1655146651151207
ffn.receptance.l10,2.0806616802931863
ffn.receptance.l11,2.029206861118594
ffn.receptance.l2,2.197520607099431
ffn.receptance.l3,2.160662115432689
ffn.receptance.l4,2.1848733667738522
ffn.receptance.l5,2.1900256106981595
ffn.receptance.l6,2.1321041600401176
ffn.receptance.l7,2.177107275532925
ffn.receptance.l8,2.161209807401707
ffn.receptance.l9,2.133954437686188
ffn.sigmoid.l0,2.128394296414412
ffn.sigmoid.l1,2.3797838107390166
ffn.sigmoid.l10,2.31493295145797
ffn.sigmoid.l11,2.1406184847557825
ffn.sigmoid.l2,2.4657391832339157
ffn.sigmoid.l3,2.383020652978573
ffn.sigmoid.l4,2.376855477022165
ffn.sigmoid.l5,2.340530319815103
ffn.sigmoid.l6,2.257643294821563
ffn.sigmoid.l7,2.280115724628111
ffn.sigmoid.l8,2.279229459977271
ffn.sigmoid.l9,2.2811441367795684
ffn.value.l0,2.195750223872897
ffn.value.l1,2.236133465207211
ffn.value.l10,2.204930082459262
ffn.value.l11,2.3201269378287037
ffn.value.l2,2.1830335828146463
ffn.value.l3,2.172184335870467
ffn.value.l4,2.1729948279518854
ffn.value.l5,2.157975404850602
ffn.value.l6,2.184778653939885
ffn.value.l7,2.206339503369351
ffn.value.l8,2.2475811624385718
ffn.value.l9,2.1506195943873663
head,1.5924726471660633
quant,2.2890575273510247
