Layer,Mean
att.key.l0,1.818340595313807
att.key.l1,2.0044275263442555
att.key.l10,1.4703609736444954
att.key.l11,1.6126998436005078
att.key.l2,1.8374698253780828
att.key.l3,1.6790448372500457
att.key.l4,1.759667136468252
att.key.l5,1.6648214372534607
att.key.l6,1.5218827298898823
att.key.l7,1.7874501739411084
att.key.l8,1.5114949319641084
att.key.l9,1.5194389639258956
att.receptance.l0,1.8164104680998754
att.receptance.l1,1.812231533594155
att.receptance.l10,1.6511018151025043
att.receptance.l11,1.6693316995074567
att.receptance.l2,1.7221259625100493
att.receptance.l3,1.701906833103006
att.receptance.l4,1.6296366937479856
att.receptance.l5,1.6388256647614208
att.receptance.l6,1.5963225898678595
att.receptance.l7,1.838412974445977
att.receptance.l8,1.76935895568308
att.receptance.l9,1.7091000322230492
att.sigmoid.l0,0.6342047197672702
att.sigmoid.l1,0.2833127725743097
att.sigmoid.l10,0.9759409553358248
att.sigmoid.l11,1.0078353559134863
att.sigmoid.l2,0.3902368659677415
att.sigmoid.l3,0.2411351348511385
att.sigmoid.l4,0.32124963485648456
att.sigmoid.l5,0.43912392795701694
att.sigmoid.l6,0.3070821521740282
att.sigmoid.l7,0.3623316377573915
att.sigmoid.l8,0.12793447651428821
att.sigmoid.l9,0.5843651035881958
att.value.l0,1.7794531782074925
att.value.l1,1.6167746159656968
att.value.l10,1.9135229679884758
att.value.l11,1.801201885072744
att.value.l2,1.6308923444208363
att.value.l3,1.6336897600549072
att.value.l4,1.7164737072435319
att.value.l5,1.7878769801222594
att.value.l6,1.804518123181565
att.value.l7,2.176818979794428
att.value.l8,2.1658058384891987
att.value.l9,2.009895665127891
block.ln0,2.138749737649368
block.ln1.l0,1.742382521140086
block.ln1.l1,1.9412283211078802
block.ln1.l10,2.0044423765896844
block.ln1.l11,2.039274701468344
block.ln1.l2,1.9816200155705526
block.ln1.l3,1.9255882311944639
block.ln1.l4,2.0203539093405976
block.ln1.l5,1.9840914249752382
block.ln1.l6,1.9548433530528053
block.ln1.l7,2.030561857957308
block.ln1.l8,1.966166396676438
block.ln1.l9,2.0101188567069044
block.ln2.l0,2.085011807999012
block.ln2.l1,2.0335846739479195
block.ln2.l10,2.103684575701864
block.ln2.l11,1.6312219499273939
block.ln2.l2,2.1154774786424695
block.ln2.l3,2.1383620234548015
block.ln2.l4,2.1314992169459934
block.ln2.l5,2.1383334847161155
block.ln2.l6,2.1329060238121866
block.ln2.l7,2.1289885545733616
block.ln2.l8,2.128088549541006
block.ln2.l9,2.117627062694495
ffn.key.l0,2.020150432553116
ffn.key.l1,1.909041569825667
ffn.key.l10,1.903921256328945
ffn.key.l11,1.9050305248451762
ffn.key.l2,1.8259639160047598
ffn.key.l3,1.8364581481634839
ffn.key.l4,1.8376616060444817
ffn.key.l5,1.8251262900140235
ffn.key.l6,1.8406779993646694
ffn.key.l7,1.8345415993323957
ffn.key.l8,1.85635208789839
ffn.key.l9,1.903989686023768
ffn.receptance.l0,2.1645777407646203
ffn.receptance.l1,2.1856098741513286
ffn.receptance.l10,2.0625387694303483
ffn.receptance.l11,2.0484720220444417
ffn.receptance.l2,2.197925318584517
ffn.receptance.l3,2.1734041521832252
ffn.receptance.l4,2.1870105324348663
ffn.receptance.l5,2.2067998184424327
ffn.receptance.l6,2.161811982696046
ffn.receptance.l7,2.2087228530591574
ffn.receptance.l8,2.1766811083371613
ffn.receptance.l9,2.144612209254026
ffn.sigmoid.l0,2.1540957471007824
ffn.sigmoid.l1,2.393235260246937
ffn.sigmoid.l10,2.302435775541428
ffn.sigmoid.l11,2.071836044546145
ffn.sigmoid.l2,2.46391157509883
ffn.sigmoid.l3,2.403840371314418
ffn.sigmoid.l4,2.3574175997807485
ffn.sigmoid.l5,2.3462010612308677
ffn.sigmoid.l6,2.270491562213026
ffn.sigmoid.l7,2.303307045873661
ffn.sigmoid.l8,2.2599451129002674
ffn.sigmoid.l9,2.270224554093766
ffn.value.l0,2.232111335558763
ffn.value.l1,2.2558618514433286
ffn.value.l10,2.200810693381604
ffn.value.l11,2.3063324125643234
ffn.value.l2,2.215746788018055
ffn.value.l3,2.1821232356626643
ffn.value.l4,2.209989260190937
ffn.value.l5,2.1813523777704114
ffn.value.l6,2.201461142026987
ffn.value.l7,2.2202844083238964
ffn.value.l8,2.2389334347962078
ffn.value.l9,2.1454014975822213
head,1.5534623966028909
quant,2.2734915191395495
