Layer,Mean
att.key.l0,1.7982630104911592
att.key.l1,2.0444086413248828
att.key.l10,1.53436473963097
att.key.l11,1.6259623732513389
att.key.l2,1.8790963649648686
att.key.l3,1.712893302610773
att.key.l4,1.7595538504408512
att.key.l5,1.7177862619389421
att.key.l6,1.589616544222621
att.key.l7,1.8246699073626516
att.key.l8,1.4897319367463007
att.key.l9,1.5551593017436698
att.receptance.l0,1.7980481971675129
att.receptance.l1,1.827329593265531
att.receptance.l10,1.7275148743861897
att.receptance.l11,1.732107872050886
att.receptance.l2,1.761065282081028
att.receptance.l3,1.6849944042789105
att.receptance.l4,1.6371300846160028
att.receptance.l5,1.66396906676628
att.receptance.l6,1.6373876979868227
att.receptance.l7,1.8654602167701757
att.receptance.l8,1.8020794854019186
att.receptance.l9,1.7065819760748548
att.sigmoid.l0,0.6663383103791533
att.sigmoid.l1,0.29463354113770257
att.sigmoid.l10,1.035704762844155
att.sigmoid.l11,1.114381997006885
att.sigmoid.l2,0.3869688096219335
att.sigmoid.l3,0.23897518883324176
att.sigmoid.l4,0.32108382419453285
att.sigmoid.l5,0.4336529943126395
att.sigmoid.l6,0.3314947115662452
att.sigmoid.l7,0.36929699626428514
att.sigmoid.l8,0.13969658762369988
att.sigmoid.l9,0.6010406906356479
att.value.l0,1.7878987281833043
att.value.l1,1.6000694852170838
att.value.l10,1.9132727347116216
att.value.l11,1.819861200452591
att.value.l2,1.6247355999237456
att.value.l3,1.6345264808147462
att.value.l4,1.7158317812484107
att.value.l5,1.7967172365908601
att.value.l6,1.788607240497915
att.value.l7,2.159690655328914
att.value.l8,2.154916864824217
att.value.l9,2.029823781696129
block.ln0,2.142029784965047
block.ln1.l0,1.7663574485155813
block.ln1.l1,1.8956476456027829
block.ln1.l10,1.9940886899734904
block.ln1.l11,2.075615981183215
block.ln1.l2,1.9574735481784504
block.ln1.l3,1.9388079235286904
block.ln1.l4,2.024943259875428
block.ln1.l5,2.0090160368403676
block.ln1.l6,1.966325024040015
block.ln1.l7,2.02918702905649
block.ln1.l8,1.9910758112994928
block.ln1.l9,2.0240688395746904
block.ln2.l0,2.081043872739394
block.ln2.l1,2.048558130219705
block.ln2.l10,2.1353680883911337
block.ln2.l11,1.6768884605669723
block.ln2.l2,2.118222752940179
block.ln2.l3,2.1273834638731843
block.ln2.l4,2.1365531151825667
block.ln2.l5,2.1439539397838803
block.ln2.l6,2.1450242543517573
block.ln2.l7,2.140796563836746
block.ln2.l8,2.150683778862011
block.ln2.l9,2.1367168111594608
ffn.key.l0,2.036784174574342
ffn.key.l1,1.8993883174744337
ffn.key.l10,1.9181720835880016
ffn.key.l11,1.9080413795480073
ffn.key.l2,1.8366902570178425
ffn.key.l3,1.842328858077632
ffn.key.l4,1.8260686047137444
ffn.key.l5,1.8098721397696236
ffn.key.l6,1.873899630814332
ffn.key.l7,1.8389094453895851
ffn.key.l8,1.8634740208030465
ffn.key.l9,1.8970820096985417
ffn.receptance.l0,2.1503244303750537
ffn.receptance.l1,2.1667509714251163
ffn.receptance.l10,2.079636675394289
ffn.receptance.l11,2.0277736193964007
ffn.receptance.l2,2.1974336219534867
ffn.receptance.l3,2.1601557801987012
ffn.receptance.l4,2.18343475012996
ffn.receptance.l5,2.188658541694639
ffn.receptance.l6,2.132095691783753
ffn.receptance.l7,2.1768039364118628
ffn.receptance.l8,2.161872760844556
ffn.receptance.l9,2.1332757204062305
ffn.sigmoid.l0,2.1269149094828683
ffn.sigmoid.l1,2.3807468089248007
ffn.sigmoid.l10,2.31447686514777
ffn.sigmoid.l11,2.1419910429491336
ffn.sigmoid.l2,2.4645653941367787
ffn.sigmoid.l3,2.3831082133123664
ffn.sigmoid.l4,2.3761453271162494
ffn.sigmoid.l5,2.3396558168135724
ffn.sigmoid.l6,2.2551583682556187
ffn.sigmoid.l7,2.279446167191345
ffn.sigmoid.l8,2.278935921970776
ffn.sigmoid.l9,2.280329771082245
ffn.value.l0,2.1948344375941904
ffn.value.l1,2.235618877978674
ffn.value.l10,2.203895084161742
ffn.value.l11,2.323545078752924
ffn.value.l2,2.182940783606534
ffn.value.l3,2.172594677585485
ffn.value.l4,2.1756167079212294
ffn.value.l5,2.1573758962560876
ffn.value.l6,2.1848219698149696
ffn.value.l7,2.2055929428390413
ffn.value.l8,2.244749984305376
ffn.value.l9,2.1494498260516317
head,1.5926077815686646
quant,2.2893083752609518
