Layer,Mean
att.key.l0,1.8359827885122888
att.key.l1,2.024084470812492
att.key.l10,1.504944559969446
att.key.l11,1.6245963807013037
att.key.l2,1.8500050695013595
att.key.l3,1.7261729385205777
att.key.l4,1.7653408856125805
att.key.l5,1.7093520849405175
att.key.l6,1.5760114744094338
att.key.l7,1.8180522914114154
att.key.l8,1.470734542191676
att.key.l9,1.538269693812298
att.receptance.l0,1.7855277849675837
att.receptance.l1,1.8276720187633195
att.receptance.l10,1.7116581331522063
att.receptance.l11,1.7190778976134071
att.receptance.l2,1.7768486334681939
att.receptance.l3,1.7039881476175267
att.receptance.l4,1.649461789340825
att.receptance.l5,1.6695259776924487
att.receptance.l6,1.6464416937912632
att.receptance.l7,1.8566678757438932
att.receptance.l8,1.799431712271477
att.receptance.l9,1.7212321176767291
att.sigmoid.l0,0.6494547636325939
att.sigmoid.l1,0.30169322742199506
att.sigmoid.l10,1.0077608614696256
att.sigmoid.l11,1.072850665444979
att.sigmoid.l2,0.397048781550438
att.sigmoid.l3,0.249319960805072
att.sigmoid.l4,0.33056194603926153
att.sigmoid.l5,0.43430033812631924
att.sigmoid.l6,0.33082106880608336
att.sigmoid.l7,0.37343076409233683
att.sigmoid.l8,0.13703192412194368
att.sigmoid.l9,0.5925480490452247
att.value.l0,1.777042768003967
att.value.l1,1.592746546632948
att.value.l10,1.915257557392018
att.value.l11,1.8242288133508595
att.value.l2,1.6137772340087573
att.value.l3,1.634882220433467
att.value.l4,1.7096664546786016
att.value.l5,1.7892702614563445
att.value.l6,1.7801076870192063
att.value.l7,2.1546010372662248
att.value.l8,2.139610313897831
att.value.l9,2.02201676603784
block.ln0,2.1318271141570606
block.ln1.l0,1.7622725953152194
block.ln1.l1,1.8849383970254248
block.ln1.l10,2.007391164039437
block.ln1.l11,2.0671369006121543
block.ln1.l2,1.9362101979331543
block.ln1.l3,1.9253966250383148
block.ln1.l4,2.0243083427596176
block.ln1.l5,1.9966129242442172
block.ln1.l6,1.9592872077751313
block.ln1.l7,2.033458610314271
block.ln1.l8,1.9939169022301595
block.ln1.l9,2.023462565824935
block.ln2.l0,2.0670056093367464
block.ln2.l1,2.0354822232704812
block.ln2.l10,2.1157247144495703
block.ln2.l11,1.7068113056621517
block.ln2.l2,2.119272033629876
block.ln2.l3,2.1221907679430467
block.ln2.l4,2.1319745385371713
block.ln2.l5,2.1494460099248625
block.ln2.l6,2.141919289031623
block.ln2.l7,2.1337667446876316
block.ln2.l8,2.137122882569853
block.ln2.l9,2.120728706735576
ffn.key.l0,2.031301238365176
ffn.key.l1,1.8948375604625038
ffn.key.l10,1.9139928237614263
ffn.key.l11,1.9158095178175836
ffn.key.l2,1.8363916605902642
ffn.key.l3,1.8506032597335496
ffn.key.l4,1.8278928006614226
ffn.key.l5,1.8203358837239936
ffn.key.l6,1.8722515826981658
ffn.key.l7,1.8459786211295635
ffn.key.l8,1.8664067217743685
ffn.key.l9,1.8929155768271653
ffn.receptance.l0,2.1525300859320584
ffn.receptance.l1,2.1765071412737576
ffn.receptance.l10,2.0823114401680747
ffn.receptance.l11,2.0287072610138908
ffn.receptance.l2,2.1935238132349077
ffn.receptance.l3,2.170908834198444
ffn.receptance.l4,2.184431361983742
ffn.receptance.l5,2.1948780649615
ffn.receptance.l6,2.1426511800525456
ffn.receptance.l7,2.1809402898990924
ffn.receptance.l8,2.1672260861426937
ffn.receptance.l9,2.127488304270292
ffn.sigmoid.l0,2.137366489916468
ffn.sigmoid.l1,2.38889620447195
ffn.sigmoid.l10,2.3215270285910896
ffn.sigmoid.l11,2.12880630037546
ffn.sigmoid.l2,2.4607060257801576
ffn.sigmoid.l3,2.384989713074701
ffn.sigmoid.l4,2.383514294049991
ffn.sigmoid.l5,2.3539332474669727
ffn.sigmoid.l6,2.2630591122441728
ffn.sigmoid.l7,2.29726379985529
ffn.sigmoid.l8,2.292702338363475
ffn.sigmoid.l9,2.2907481196501114
ffn.value.l0,2.188978962219976
ffn.value.l1,2.2326796826613116
ffn.value.l10,2.2257094582689274
ffn.value.l11,2.344194293095788
ffn.value.l2,2.18050925501897
ffn.value.l3,2.1714405690062955
ffn.value.l4,2.1819705606676583
ffn.value.l5,2.1701279102967086
ffn.value.l6,2.184121141839999
ffn.value.l7,2.2072784809296784
ffn.value.l8,2.246621828838558
ffn.value.l9,2.1526578652967796
head,1.5762357145768295
quant,2.2651774256688366
