Layer,Mean
att.key.l0,1.8211203758581214
att.key.l1,2.02269792199331
att.key.l10,1.4518829558162782
att.key.l11,1.627989661946348
att.key.l2,1.8315237491925356
att.key.l3,1.7061491342698953
att.key.l4,1.770311947396559
att.key.l5,1.6542038484764392
att.key.l6,1.5129517007691275
att.key.l7,1.784562385757529
att.key.l8,1.480549455458453
att.key.l9,1.5202624840118801
att.receptance.l0,1.854678933859992
att.receptance.l1,1.8114881203994984
att.receptance.l10,1.6673102602925027
att.receptance.l11,1.6685610900637962
att.receptance.l2,1.724200659007056
att.receptance.l3,1.681114959176152
att.receptance.l4,1.6283799390140776
att.receptance.l5,1.6349893499276786
att.receptance.l6,1.5887106051225761
att.receptance.l7,1.8413907641020586
att.receptance.l8,1.7665487099360722
att.receptance.l9,1.7215784139521322
att.sigmoid.l0,0.6368750640700068
att.sigmoid.l1,0.27679369018193817
att.sigmoid.l10,0.9625680008417827
att.sigmoid.l11,0.9804422954403348
att.sigmoid.l2,0.3754819232080087
att.sigmoid.l3,0.23685106137167256
att.sigmoid.l4,0.3194734342783108
att.sigmoid.l5,0.4413511232497896
att.sigmoid.l6,0.311139383182157
att.sigmoid.l7,0.3633944734384143
att.sigmoid.l8,0.12535501242317912
att.sigmoid.l9,0.5782004403826414
att.value.l0,1.7752872236394175
att.value.l1,1.6073443613862475
att.value.l10,1.9268551486591605
att.value.l11,1.8171168001469082
att.value.l2,1.6318346793787064
att.value.l3,1.632252007701455
att.value.l4,1.725962675225256
att.value.l5,1.7988647644389324
att.value.l6,1.8011660978668056
att.value.l7,2.1848258953204986
att.value.l8,2.16923486953824
att.value.l9,2.0136543395479976
block.ln0,2.1441302739741395
block.ln1.l0,1.7434507243301163
block.ln1.l1,1.9434875842806487
block.ln1.l10,1.9927428403534184
block.ln1.l11,2.0323817497852814
block.ln1.l2,1.995710195346809
block.ln1.l3,1.93505765182413
block.ln1.l4,2.039993806281891
block.ln1.l5,1.9973809979671142
block.ln1.l6,1.9570777495711307
block.ln1.l7,2.0230469143482837
block.ln1.l8,1.9783608655854383
block.ln1.l9,2.023395221461057
block.ln2.l0,2.094726248940283
block.ln2.l1,2.0367641863112067
block.ln2.l10,2.1011714916304096
block.ln2.l11,1.617047646801747
block.ln2.l2,2.12237900277469
block.ln2.l3,2.134744164425911
block.ln2.l4,2.137579731107944
block.ln2.l5,2.1460444642846106
block.ln2.l6,2.1353062654714243
block.ln2.l7,2.1333578104254896
block.ln2.l8,2.1322089349740785
block.ln2.l9,2.116950456108578
ffn.key.l0,2.036181708001846
ffn.key.l1,1.9118453169783003
ffn.key.l10,1.8972891742007387
ffn.key.l11,1.89232053119122
ffn.key.l2,1.8364498824573632
ffn.key.l3,1.8432438427037499
ffn.key.l4,1.829494694920835
ffn.key.l5,1.8186825621106368
ffn.key.l6,1.8468768964569098
ffn.key.l7,1.8416698967078748
ffn.key.l8,1.8614323822523628
ffn.key.l9,1.9057569667029843
ffn.receptance.l0,2.1639098597162114
ffn.receptance.l1,2.1911281920622385
ffn.receptance.l10,2.0678162171189363
ffn.receptance.l11,2.047937492550064
ffn.receptance.l2,2.204036887258979
ffn.receptance.l3,2.1737168970482306
ffn.receptance.l4,2.1875032445660247
ffn.receptance.l5,2.201332036372954
ffn.receptance.l6,2.1418753862704816
ffn.receptance.l7,2.2117455151104353
ffn.receptance.l8,2.178040661859414
ffn.receptance.l9,2.1409023890668553
ffn.sigmoid.l0,2.1281327895003623
ffn.sigmoid.l1,2.3923825973237496
ffn.sigmoid.l10,2.329442854708035
ffn.sigmoid.l11,2.0348493302716055
ffn.sigmoid.l2,2.4715973234042523
ffn.sigmoid.l3,2.407796704854474
ffn.sigmoid.l4,2.3603419731132282
ffn.sigmoid.l5,2.371497425531324
ffn.sigmoid.l6,2.2668304982710485
ffn.sigmoid.l7,2.3351185581177334
ffn.sigmoid.l8,2.2828738695491846
ffn.sigmoid.l9,2.2957523120687955
ffn.value.l0,2.2177705450094023
ffn.value.l1,2.2597897107873948
ffn.value.l10,2.2073529871900965
ffn.value.l11,2.336784397329923
ffn.value.l2,2.216118781611721
ffn.value.l3,2.1851792812102735
ffn.value.l4,2.2119361879460566
ffn.value.l5,2.194243046711795
ffn.value.l6,2.2040499981426174
ffn.value.l7,2.2128035420684973
ffn.value.l8,2.2494449865943404
ffn.value.l9,2.151714372537206
head,1.5490746763674603
quant,2.2909439614468385
