Layer,Mean
att.key.l0,9.099957608892408
att.key.l1,5.749328690584973
att.key.l10,11.614479868978481
att.key.l11,10.638784928288667
att.key.l2,9.892862170571732
att.key.l3,12.229663574369653
att.key.l4,11.179649853193308
att.key.l5,12.514908392053007
att.key.l6,12.940668221295981
att.key.l7,7.497660441057099
att.key.l8,13.683372628475748
att.key.l9,11.742791981157145
att.receptance.l0,6.846486866855502
att.receptance.l1,7.7437253638336285
att.receptance.l10,7.600072840775545
att.receptance.l11,9.720846559839899
att.receptance.l2,10.538523225275542
att.receptance.l3,10.77052810541118
att.receptance.l4,12.348409102005693
att.receptance.l5,11.980795361103958
att.receptance.l6,11.624873048840302
att.receptance.l7,7.7327918659778865
att.receptance.l8,7.336826423187754
att.receptance.l9,10.097310352658736
att.sigmoid.l0,19.656933365789335
att.sigmoid.l1,21.05122609839556
att.sigmoid.l10,17.189815026805874
att.sigmoid.l11,16.62938044915562
att.sigmoid.l2,20.841041141723395
att.sigmoid.l3,21.202409860133585
att.sigmoid.l4,21.087193400185363
att.sigmoid.l5,20.868919039828093
att.sigmoid.l6,21.063086096283502
att.sigmoid.l7,21.084625260125925
att.sigmoid.l8,21.595800346928723
att.sigmoid.l9,20.082968108233775
att.value.l0,5.870729703713929
att.value.l1,7.089360436468417
att.value.l10,4.3638403256584235
att.value.l11,6.367667312174466
att.value.l2,6.9854118496918165
att.value.l3,6.776272274602005
att.value.l4,6.905775534328915
att.value.l5,5.5850124072161735
att.value.l6,5.580171904309435
att.value.l7,3.6388306164154316
att.value.l8,3.5772162073587728
att.value.l9,3.637022771299541
block.ln0,2.9374053754303544
block.ln1.l0,5.386955952171796
block.ln1.l1,3.535389097610021
block.ln1.l10,4.225786354245044
block.ln1.l11,3.729029167933615
block.ln1.l2,3.2310972866659524
block.ln1.l3,3.443762848440715
block.ln1.l4,3.216903484671248
block.ln1.l5,3.184884598983761
block.ln1.l6,3.3415047251002825
block.ln1.l7,3.484602572215063
block.ln1.l8,3.85999538400585
block.ln1.l9,3.5162791305222063
block.ln2.l0,3.289909291557531
block.ln2.l1,3.427143014410312
block.ln2.l10,3.6548768301748904
block.ln2.l11,5.516880099339118
block.ln2.l2,3.3274457946714597
block.ln2.l3,3.2768600215211845
block.ln2.l4,3.19590721561912
block.ln2.l5,3.2350029813924346
block.ln2.l6,3.2653486162722527
block.ln2.l7,3.261304544011469
block.ln2.l8,3.3044860103635956
block.ln2.l9,3.4048886789392303
ffn.key.l0,3.434394020576756
ffn.key.l1,5.091488370797436
ffn.key.l10,5.759951919941207
ffn.key.l11,6.680659389449672
ffn.key.l2,7.136209828492367
ffn.key.l3,6.962298548909757
ffn.key.l4,6.872685714122473
ffn.key.l5,7.444134649886476
ffn.key.l6,6.772286301716276
ffn.key.l7,6.833548479830264
ffn.key.l8,5.965941542545347
ffn.key.l9,5.587138852139299
ffn.receptance.l0,3.151021148958547
ffn.receptance.l1,2.92087773048158
ffn.receptance.l10,3.1034209138294693
ffn.receptance.l11,3.1957167062032683
ffn.receptance.l2,3.0299898549230924
ffn.receptance.l3,3.421787796359688
ffn.receptance.l4,3.5674859023798695
ffn.receptance.l5,3.370091182141622
ffn.receptance.l6,3.9020336447933675
ffn.receptance.l7,3.1249667551219216
ffn.receptance.l8,3.0405935591420885
ffn.receptance.l9,3.1003819717764047
ffn.sigmoid.l0,6.817558997256658
ffn.sigmoid.l1,7.058669602363305
ffn.sigmoid.l10,6.899386354336806
ffn.sigmoid.l11,4.1043545628635565
ffn.sigmoid.l2,6.525947465036593
ffn.sigmoid.l3,6.615414601272772
ffn.sigmoid.l4,6.828013627565163
ffn.sigmoid.l5,6.892104121451805
ffn.sigmoid.l6,7.0882566617767555
ffn.sigmoid.l7,6.979426776498518
ffn.sigmoid.l8,7.0396519064775305
ffn.sigmoid.l9,6.951560319986553
ffn.value.l0,2.854943118843915
ffn.value.l1,2.8357625950166847
ffn.value.l10,2.6817607998162503
ffn.value.l11,2.572946188751607
ffn.value.l2,3.0529618438045616
ffn.value.l3,3.3283136944680765
ffn.value.l4,3.074766087320357
ffn.value.l5,3.192649250067829
ffn.value.l6,3.1370941834693666
ffn.value.l7,2.8476030219601105
ffn.value.l8,2.6490691913715474
ffn.value.l9,2.7408176248888587
head,6.864982214394226
