Layer,Mean
att.key.l0,7.296156831077671
att.key.l1,6.312644281539251
att.key.l10,12.966076450462296
att.key.l11,10.822623632578036
att.key.l2,10.371529903147904
att.key.l3,12.529085309932347
att.key.l4,11.420786526392765
att.key.l5,12.546028445333173
att.key.l6,12.982232220711616
att.key.l7,7.582110773662677
att.key.l8,14.406282419076465
att.key.l9,12.185315309603261
att.receptance.l0,7.16607949780144
att.receptance.l1,7.867774047706304
att.receptance.l10,8.092154897784411
att.receptance.l11,8.495891906417071
att.receptance.l2,10.653360554153636
att.receptance.l3,10.807472171760843
att.receptance.l4,12.244490316358142
att.receptance.l5,12.23496163673543
att.receptance.l6,11.654071669532195
att.receptance.l7,8.091600550741157
att.receptance.l8,7.925638926883691
att.receptance.l9,10.034405457622727
att.sigmoid.l0,19.768764692652265
att.sigmoid.l1,21.055291066335688
att.sigmoid.l10,17.247365860750367
att.sigmoid.l11,17.247306149269566
att.sigmoid.l2,20.9189880949189
att.sigmoid.l3,21.27726137444002
att.sigmoid.l4,21.18389779019046
att.sigmoid.l5,21.011677173697464
att.sigmoid.l6,21.164493126412975
att.sigmoid.l7,21.14828911826116
att.sigmoid.l8,21.612195560202437
att.sigmoid.l9,20.17602464285926
att.value.l0,6.125947866894353
att.value.l1,7.23627043602902
att.value.l10,4.3813600161279584
att.value.l11,6.322525337112599
att.value.l2,7.203208313569392
att.value.l3,7.045566656271287
att.value.l4,7.121796314095422
att.value.l5,5.824767248903619
att.value.l6,5.714287707554324
att.value.l7,3.571130939782282
att.value.l8,3.6807206206990113
att.value.l9,3.687646180322629
block.ln0,2.9375081381558004
block.ln1.l0,5.377722440254189
block.ln1.l1,3.378539052256051
block.ln1.l10,4.203559951611934
block.ln1.l11,3.9096322825399095
block.ln1.l2,3.271323820218902
block.ln1.l3,3.379886115867561
block.ln1.l4,3.1801454394107362
block.ln1.l5,3.1940828457940604
block.ln1.l6,3.326678131101574
block.ln1.l7,3.5144038444181525
block.ln1.l8,3.842278832560954
block.ln1.l9,3.499559292917871
block.ln2.l0,3.444978992123067
block.ln2.l1,3.510992304874277
block.ln2.l10,3.855526582454436
block.ln2.l11,4.441786206402981
block.ln2.l2,3.3582357142952053
block.ln2.l3,3.2963045853667383
block.ln2.l4,3.1883315797268073
block.ln2.l5,3.2400775402266344
block.ln2.l6,3.2979557540091204
block.ln2.l7,3.284565943242328
block.ln2.l8,3.35076048489619
block.ln2.l9,3.5893269181363308
ffn.key.l0,3.461327317180818
ffn.key.l1,5.344406207992398
ffn.key.l10,5.830234823968095
ffn.key.l11,6.837234499759367
ffn.key.l2,7.253083689910383
ffn.key.l3,6.9181824920419
ffn.key.l4,7.238991907316161
ffn.key.l5,7.566236427655746
ffn.key.l6,6.886779320538055
ffn.key.l7,6.985627935020135
ffn.key.l8,6.229509018770652
ffn.key.l9,5.598629319595132
ffn.receptance.l0,3.1773988594771123
ffn.receptance.l1,2.902112495826535
ffn.receptance.l10,3.022788387543912
ffn.receptance.l11,3.145062862079191
ffn.receptance.l2,3.0492194848868612
ffn.receptance.l3,3.397671754439117
ffn.receptance.l4,3.572200696388124
ffn.receptance.l5,3.363291054739007
ffn.receptance.l6,3.861970274917694
ffn.receptance.l7,3.163785225547326
ffn.receptance.l8,3.0220464899585417
ffn.receptance.l9,3.074399676815902
ffn.sigmoid.l0,6.526512470606285
ffn.sigmoid.l1,6.809642143121109
ffn.sigmoid.l10,6.667965718688637
ffn.sigmoid.l11,4.075631828379811
ffn.sigmoid.l2,6.318132580179939
ffn.sigmoid.l3,6.4273972203148055
ffn.sigmoid.l4,6.620282517211953
ffn.sigmoid.l5,6.691605761024184
ffn.sigmoid.l6,6.899889520947282
ffn.sigmoid.l7,6.78192659226371
ffn.sigmoid.l8,6.8533247786418725
ffn.sigmoid.l9,6.7436194221662795
ffn.value.l0,2.9111006758534326
ffn.value.l1,2.8265257303517677
ffn.value.l10,2.65613036857202
ffn.value.l11,2.518887035111989
ffn.value.l2,3.043195540035333
ffn.value.l3,3.432567460250524
ffn.value.l4,3.1077005673425306
ffn.value.l5,3.1509029991108064
ffn.value.l6,3.1935061806574057
ffn.value.l7,2.8300753333749187
ffn.value.l8,2.634160723648896
ffn.value.l9,2.721553544182114
head,7.136683016542101
