Layer,Mean
att.key.l0,7.298097938780067
att.key.l1,6.211871341630167
att.key.l10,12.802817610754927
att.key.l11,10.687869672412972
att.key.l2,10.372057625128969
att.key.l3,12.624047018872119
att.key.l4,11.329616536881225
att.key.l5,12.667402288641501
att.key.l6,12.844796180012194
att.key.l7,7.593193761717627
att.key.l8,14.457267792926203
att.key.l9,12.255816015227602
att.receptance.l0,7.14245460359976
att.receptance.l1,7.579007973193514
att.receptance.l10,8.08986790905715
att.receptance.l11,8.486157452441208
att.receptance.l2,10.564276920122937
att.receptance.l3,10.894777625538193
att.receptance.l4,12.25090420212834
att.receptance.l5,12.138116047813384
att.receptance.l6,11.681404985761265
att.receptance.l7,8.041670706696607
att.receptance.l8,7.806687691552542
att.receptance.l9,9.888875730351918
att.sigmoid.l0,19.752883732395677
att.sigmoid.l1,21.059305445915886
att.sigmoid.l10,17.294230460774003
att.sigmoid.l11,17.215208127867278
att.sigmoid.l2,20.91677805574876
att.sigmoid.l3,21.24470222193319
att.sigmoid.l4,21.181485222312944
att.sigmoid.l5,20.970955778055657
att.sigmoid.l6,21.163523795611848
att.sigmoid.l7,21.141402676317785
att.sigmoid.l8,21.62611549695899
att.sigmoid.l9,20.205620292647712
att.value.l0,6.047742573243898
att.value.l1,7.198433698599856
att.value.l10,4.3788290713119435
att.value.l11,6.341340141972004
att.value.l2,7.117770402315206
att.value.l3,7.0149373666683825
att.value.l4,7.134338132521341
att.value.l5,5.7796438577369695
att.value.l6,5.723374964772341
att.value.l7,3.5987792683719397
att.value.l8,3.6647826348556243
att.value.l9,3.6742016444695937
block.ln0,2.9296649206518333
block.ln1.l0,5.339545479251903
block.ln1.l1,3.3673551499938155
block.ln1.l10,4.1720099648346896
block.ln1.l11,3.9072112312127354
block.ln1.l2,3.2690946879198695
block.ln1.l3,3.393519482019762
block.ln1.l4,3.169998715504862
block.ln1.l5,3.1771177390075485
block.ln1.l6,3.339812772187634
block.ln1.l7,3.4920783396094164
block.ln1.l8,3.827569294430105
block.ln1.l9,3.5338455147064836
block.ln2.l0,3.4528383058616336
block.ln2.l1,3.526480348853954
block.ln2.l10,3.862438231440517
block.ln2.l11,4.445417551808104
block.ln2.l2,3.36806473717115
block.ln2.l3,3.3126095136603224
block.ln2.l4,3.198003801592274
block.ln2.l5,3.2416071846764454
block.ln2.l6,3.283381393577549
block.ln2.l7,3.29240824481617
block.ln2.l8,3.3125179129397884
block.ln2.l9,3.600763771534444
ffn.key.l0,3.454534331512494
ffn.key.l1,5.31773176144159
ffn.key.l10,5.804620349657522
ffn.key.l11,6.868546502493851
ffn.key.l2,7.235856853271948
ffn.key.l3,6.925659541838632
ffn.key.l4,7.205202556450159
ffn.key.l5,7.54775667323774
ffn.key.l6,7.046877291492518
ffn.key.l7,6.97912293817797
ffn.key.l8,6.144263630100179
ffn.key.l9,5.618480806858384
ffn.receptance.l0,3.1356682924287673
ffn.receptance.l1,2.8865948008720728
ffn.receptance.l10,3.018636815595944
ffn.receptance.l11,3.151911818795247
ffn.receptance.l2,3.0498931452811884
ffn.receptance.l3,3.3759749323778467
ffn.receptance.l4,3.571745568598223
ffn.receptance.l5,3.365570401916172
ffn.receptance.l6,3.858998408583227
ffn.receptance.l7,3.158839797516495
ffn.receptance.l8,3.0222377939471348
ffn.receptance.l9,3.084615620927567
ffn.sigmoid.l0,6.5498502855128145
ffn.sigmoid.l1,6.812906678957818
ffn.sigmoid.l10,6.6825659456876485
ffn.sigmoid.l11,4.1100312283591975
ffn.sigmoid.l2,6.327172302735346
ffn.sigmoid.l3,6.432990410809611
ffn.sigmoid.l4,6.623745299995883
ffn.sigmoid.l5,6.675300896914299
ffn.sigmoid.l6,6.8992414270122016
ffn.sigmoid.l7,6.777095946632051
ffn.sigmoid.l8,6.850627064563542
ffn.sigmoid.l9,6.724925274093269
ffn.value.l0,2.9078735425870383
ffn.value.l1,2.847269879348737
ffn.value.l10,2.651659179741761
ffn.value.l11,2.517735940824318
ffn.value.l2,3.0561575901550344
ffn.value.l3,3.401639893570582
ffn.value.l4,3.126383547581098
ffn.value.l5,3.1248925277060042
ffn.value.l6,3.1818529815032695
ffn.value.l7,2.825312609649192
ffn.value.l8,2.6249588696769957
ffn.value.l9,2.715895009232581
head,7.150491492929501
