Layer,Mean
att.key.l0,8.33007186041711
att.key.l1,6.306094725999181
att.key.l10,12.61328364397335
att.key.l11,10.554288030846301
att.key.l2,10.253485846686408
att.key.l3,13.010497753014938
att.key.l4,11.36535752237469
att.key.l5,12.728358793004128
att.key.l6,13.143068152508146
att.key.l7,7.794293599174182
att.key.l8,13.369490039285045
att.key.l9,11.831622870040906
att.receptance.l0,6.570337533116795
att.receptance.l1,7.56678285397244
att.receptance.l10,7.178655772145053
att.receptance.l11,9.047438501278663
att.receptance.l2,10.659354312971688
att.receptance.l3,9.918105292607796
att.receptance.l4,12.371905390363457
att.receptance.l5,12.647669520662854
att.receptance.l6,11.7795675927335
att.receptance.l7,7.9006105824151485
att.receptance.l8,7.933534918980146
att.receptance.l9,9.906158752625988
att.sigmoid.l0,19.696331606130922
att.sigmoid.l1,20.97877229452182
att.sigmoid.l10,17.56430380301893
att.sigmoid.l11,17.586897461666965
att.sigmoid.l2,20.850107702692775
att.sigmoid.l3,21.235167482597763
att.sigmoid.l4,21.128035866340543
att.sigmoid.l5,20.818574913356656
att.sigmoid.l6,21.064415592587622
att.sigmoid.l7,21.003407125101234
att.sigmoid.l8,21.655475604860065
att.sigmoid.l9,20.0948501984021
att.value.l0,5.952815195810094
att.value.l1,6.647900028429776
att.value.l10,4.232709334771882
att.value.l11,6.230869110929768
att.value.l2,6.633508489444421
att.value.l3,6.764910815936496
att.value.l4,6.712597930568922
att.value.l5,5.64163974741795
att.value.l6,5.180978647642717
att.value.l7,3.483223231934609
att.value.l8,3.4856499945010384
att.value.l9,3.6325546099795587
block.ln0,2.91639227230515
block.ln1.l0,5.231676547088377
block.ln1.l1,3.2559915043073584
block.ln1.l10,4.070811918241171
block.ln1.l11,3.762868695149621
block.ln1.l2,3.0867623588672397
block.ln1.l3,3.3227735344654605
block.ln1.l4,3.0997162893337866
block.ln1.l5,3.198487159359482
block.ln1.l6,3.362504104675524
block.ln1.l7,3.361953498317735
block.ln1.l8,3.8798607365487094
block.ln1.l9,3.4643110633478065
block.ln2.l0,3.2984207358598687
block.ln2.l1,3.381526980125391
block.ln2.l10,3.784008186162739
block.ln2.l11,5.295199936785514
block.ln2.l2,3.22792710639069
block.ln2.l3,3.139567672409424
block.ln2.l4,3.1633335646860705
block.ln2.l5,3.1885861238682716
block.ln2.l6,3.176269498534455
block.ln2.l7,3.155917806254151
block.ln2.l8,3.2214516065217267
block.ln2.l9,3.421244965292747
ffn.key.l0,3.3404686041975316
ffn.key.l1,4.918303854321246
ffn.key.l10,5.982875461356963
ffn.key.l11,6.33185540374834
ffn.key.l2,6.819307856035152
ffn.key.l3,6.992361620266649
ffn.key.l4,6.989979346452846
ffn.key.l5,7.153264501046061
ffn.key.l6,7.077275141088308
ffn.key.l7,6.616935855276894
ffn.key.l8,5.855180077966766
ffn.key.l9,5.3428959086295595
ffn.receptance.l0,3.009842205377245
ffn.receptance.l1,2.806907136563764
ffn.receptance.l10,3.0454894961068093
ffn.receptance.l11,3.101246836570189
ffn.receptance.l2,3.0047714475076557
ffn.receptance.l3,3.3067253524359046
ffn.receptance.l4,3.393769716409855
ffn.receptance.l5,3.2103514057368208
ffn.receptance.l6,3.614160697815301
ffn.receptance.l7,2.9489860196324216
ffn.receptance.l8,2.972628929241877
ffn.receptance.l9,3.03410810335085
ffn.sigmoid.l0,6.609452733995089
ffn.sigmoid.l1,7.006795678393939
ffn.sigmoid.l10,6.715861409442706
ffn.sigmoid.l11,4.380853020682686
ffn.sigmoid.l2,6.427871644941527
ffn.sigmoid.l3,6.455047664122819
ffn.sigmoid.l4,6.750926353314884
ffn.sigmoid.l5,6.769000853269712
ffn.sigmoid.l6,6.964335906563603
ffn.sigmoid.l7,6.840691410745276
ffn.sigmoid.l8,6.943826922365034
ffn.sigmoid.l9,6.866232236455478
ffn.value.l0,2.7753006346548053
ffn.value.l1,2.7745873663852
ffn.value.l10,2.6637417833796655
ffn.value.l11,2.493555546152463
ffn.value.l2,2.9006922248783487
ffn.value.l3,3.2156091124104007
ffn.value.l4,2.9122745421346163
ffn.value.l5,3.0213048536903626
ffn.value.l6,3.053981671575087
ffn.value.l7,2.7357196104939163
ffn.value.l8,2.6033054838365546
ffn.value.l9,2.7184109349295995
head,6.979219586475767
