Layer,Mean
att.key.l0,8.511408520266825
att.key.l1,6.068779672089869
att.key.l10,12.410384015454538
att.key.l11,10.192250940309654
att.key.l2,9.940174861030798
att.key.l3,12.610825687104423
att.key.l4,11.075893047389227
att.key.l5,12.629572632214025
att.key.l6,12.90268284469634
att.key.l7,7.623550964178227
att.key.l8,13.508749534230574
att.key.l9,11.690339076387717
att.receptance.l0,6.5286883856199935
att.receptance.l1,6.6506667210373385
att.receptance.l10,7.385230004787451
att.receptance.l11,8.972005306803633
att.receptance.l2,10.789431898754884
att.receptance.l3,10.93480751261565
att.receptance.l4,12.298034219431836
att.receptance.l5,12.586631698068874
att.receptance.l6,11.730263361014742
att.receptance.l7,7.747929589227666
att.receptance.l8,8.05177038029282
att.receptance.l9,9.83325479272538
att.sigmoid.l0,19.665655246026766
att.sigmoid.l1,21.016658958253135
att.sigmoid.l10,17.759840076635157
att.sigmoid.l11,17.784414073910966
att.sigmoid.l2,20.894787822971228
att.sigmoid.l3,21.255529916995815
att.sigmoid.l4,21.10885636843053
att.sigmoid.l5,20.82951020334394
att.sigmoid.l6,21.051541597878177
att.sigmoid.l7,21.12626384833975
att.sigmoid.l8,21.747778985527287
att.sigmoid.l9,20.263626451499476
att.value.l0,5.99440208627657
att.value.l1,6.71059567007028
att.value.l10,4.264269434267693
att.value.l11,6.149652754133551
att.value.l2,6.655538811867147
att.value.l3,6.6852788876759455
att.value.l4,6.599841307039752
att.value.l5,5.43465440096907
att.value.l6,5.174002344256469
att.value.l7,3.4322677097318794
att.value.l8,3.5027115449589816
att.value.l9,3.694846180446351
block.ln0,2.95257598193008
block.ln1.l0,5.358810258272531
block.ln1.l1,3.3547632532873917
block.ln1.l10,4.062542198586428
block.ln1.l11,3.9207044053858264
block.ln1.l2,3.156206861087029
block.ln1.l3,3.368706417141244
block.ln1.l4,3.1738154154126774
block.ln1.l5,3.2179270323221623
block.ln1.l6,3.4174750545041976
block.ln1.l7,3.4255980980873106
block.ln1.l8,3.82310387746495
block.ln1.l9,3.42706824901842
block.ln2.l0,3.3078543897672206
block.ln2.l1,3.406035641384335
block.ln2.l10,3.823275434881878
block.ln2.l11,5.27029972842701
block.ln2.l2,3.2193705820100216
block.ln2.l3,3.206785283629823
block.ln2.l4,3.153666783526405
block.ln2.l5,3.1546052109213067
block.ln2.l6,3.1808588665025543
block.ln2.l7,3.1928741900367266
block.ln2.l8,3.153371706373096
block.ln2.l9,3.4398780885735905
ffn.key.l0,3.3794069092346364
ffn.key.l1,5.0564384615143005
ffn.key.l10,6.129220926501036
ffn.key.l11,6.6282042555221485
ffn.key.l2,6.692505901182018
ffn.key.l3,6.88057302480442
ffn.key.l4,6.871365647244657
ffn.key.l5,7.024170935610434
ffn.key.l6,7.12301342406357
ffn.key.l7,6.672716141728181
ffn.key.l8,5.730575560992815
ffn.key.l9,5.335218575036076
ffn.receptance.l0,3.0170153236629518
ffn.receptance.l1,2.805370072452054
ffn.receptance.l10,3.1043436196198244
ffn.receptance.l11,3.139294021865734
ffn.receptance.l2,3.01228099627806
ffn.receptance.l3,3.299336171589115
ffn.receptance.l4,3.4473622935948063
ffn.receptance.l5,3.1910767335251577
ffn.receptance.l6,3.83577856371397
ffn.receptance.l7,2.9692746740304337
ffn.receptance.l8,2.995423874012506
ffn.receptance.l9,3.044521298742132
ffn.sigmoid.l0,6.851054117724531
ffn.sigmoid.l1,7.059523435023817
ffn.sigmoid.l10,6.80486226690159
ffn.sigmoid.l11,4.652734147825102
ffn.sigmoid.l2,6.56407115356498
ffn.sigmoid.l3,6.608166000289515
ffn.sigmoid.l4,6.873284818881782
ffn.sigmoid.l5,6.864622775553457
ffn.sigmoid.l6,7.09064834808879
ffn.sigmoid.l7,6.915097872356658
ffn.sigmoid.l8,7.007131079409765
ffn.sigmoid.l9,6.9576403252025205
ffn.value.l0,2.801648584245775
ffn.value.l1,2.7722347243251764
ffn.value.l10,2.651341051365419
ffn.value.l11,2.5110947896014375
ffn.value.l2,2.9245753448832716
ffn.value.l3,3.234190295977354
ffn.value.l4,2.9821921527482833
ffn.value.l5,3.006055785371691
ffn.value.l6,3.0221087766968457
ffn.value.l7,2.732065787512235
ffn.value.l8,2.6092566173059293
ffn.value.l9,2.732607999917632
head,7.216710974773207
